physical/mean_power_mW,eval/feasible,eval/mean_power_mw,physical/mean_stall_seconds,eval/mean_coverage,eval/mean_n_tiles,physical/mean_n_enhanced_tiles,eval/J_B,lagrangian/mu_B,lagrangian/avg_J_D,tiles/enhancement_freq_std,eval/J_Q,eval/mean_psnr_db,time/total_timesteps,lagrangian/n_episodes,rollout/ep_rew_mean,physical/mean_coverage,eval/mean_stall_sec,lagrangian/avg_J_P,eval/violation,time/time_elapsed,lagrangian/avg_J_B,eval/J_P,eval/J_D,tiles/enhancement_freq_max,rollout/ep_len_mean,time/fps,lagrangian/mu_D,lagrangian/mu_P,time/iterations,train/entropy_loss,train/clip_range,train/n_updates,train/learning_rate,train/approx_kl,train/value_loss,train/loss,train/policy_gradient_loss,train/explained_variance,train/clip_fraction
15.248842592592185,0.0,12.5,0.3855246185814132,0.8379403259346428,14.703703703703704,32.65972222222222,6.983638310368186,1.2656208650747371,11.725260777567646,0.163190528495987,25.46360255544998,51.87634730851016,19008,48,-14.469174160000001,0.9180500402140799,0.014132845811006607,4.621321872743953,0.32123084381454625,83,15.498504579229428,3.7948347743803263,0.44123084381454625,0.8657407407407407,36.0,226,1.3695784301834655,1.0549501507988799,11,-42.80121358235677,0.2,100,0.0003,0.061491206,0.37813314977619383,-0.017155669629573822,-0.04550596526565237,0.06034189462661743,0.526099537037037
14.858217592592185,0.0,12.5,0.378920371556167,0.8375328949161243,14.638888888888888,32.195023148148145,6.950925009341532,1.285307547638313,11.515790627075189,0.1610885793452184,25.44908171394998,51.875294015375175,20736,48,-14.232291839999998,0.9196088494022295,0.011238134921963199,4.506749454276443,0.22485789073776508,90,15.274673025430276,3.7948347743803263,0.34485789073776507,0.8396990740740741,36.0,227,1.3980679067511534,1.056217024434571,12,-42.32815305921766,0.2,110,0.0003,0.06768852,0.41941902287028454,0.22387278079986572,-0.03822823210998818,0.05974763631820679,0.49091435185185184
14.547164351851434,0.0,12.5,0.3619132916040621,0.833696080332791,14.370370370370372,31.296875,6.822783575047694,1.3039667998184585,11.019121154844186,0.16850632757161943,25.323871739109705,51.82906980134476,22464,48,-14.020540099999998,0.9041964352761648,0.006832240415399563,4.4181494549091385,0.09291189524283913,98,14.86370087205823,3.7948347743803263,0.21291189524283913,0.8310185185185185,36.0,229,1.4253157096382638,1.0572623980718439,13,-41.79846526251899,0.2,120,0.0003,0.060466286,0.46229053537050885,0.13920484483242035,-0.0398518750357821,0.028212785720825195,0.5175925925925926
14.098668981481067,0.0,12.5,0.35395119696672833,0.8314725391290873,14.175925925925926,30.71527777777778,6.737902961084611,1.321906357006645,10.756665164391434,0.17019835663312405,25.26393877785637,51.75483139389102,24192,48,-13.6493532,0.9066302166979957,0.004206072667881997,4.280138218284908,0.020711796360421947,105,14.575822875274577,3.7948347743803263,0.14071179636042194,0.8356481481481481,36.0,229,1.4519073725492424,1.057962743617556,14,-41.185829869023074,0.2,130,0.0003,0.061574306,0.5133546542514253,0.334583580493927,-0.038307959455306885,0.08295196294784546,0.5017939814814815
14.351851851851446,1.0,12.5,0.3557359483301665,0.8310651081105688,14.120370370370368,30.568287037037038,6.70879025184851,1.3396723750313586,10.830158427084784,0.17756163735158195,25.24941793635637,51.75379096208885,25920,48,-13.870343559999998,0.9036233384999796,0.001722765860630562,4.350247196024333,0.0,112,14.50640720988551,3.7948347743803263,0.05907607688681584,0.8315972222222222,36.0,230,1.4786827686169544,1.058838361607617,15,-40.572485549361616,0.2,140,0.0003,0.064708985,0.5917119109796153,0.185434490442276,-0.03339001508602114,0.05027061700820923,0.49137731481481484
14.02633101851812,1.0,12.5,0.3364521841090048,0.829431766443902,14.046296296296296,29.65798611111111,6.668489098934973,1.3563580991108108,10.22734903506411,0.18148658561268785,25.19120563935637,51.743299145247555,27648,48,-13.477249069999997,0.911653097545549,0.0,4.255091919230256,0.0,119,14.074289631780928,3.7948347743803263,0.0,0.8339120370370371,36.0,231,1.5039511412046147,1.0594760914056927,16,-40.030924267239044,0.2,150,0.0003,0.07285669,0.5922926430348997,0.16754643619060516,-0.04016352542762265,0.0860522985458374,0.5157407407407407
14.06249999999959,1.0,12.5,0.3263177245844493,0.8310651081105688,14.111111111111112,29.05960648148148,6.703254278292289,1.3723277857509408,9.931513044620027,0.19161278066492224,25.24941793635637,51.75379096208885,29376,48,-12.728464230000002,0.9077567715545249,0.0012692091988770534,4.2671597798013545,0.0,126,13.787874656051967,3.7948347743803263,0.04396903553107742,0.8512731481481481,36.0,232,1.5284799238161648,1.060143990855196,17,-39.09324491995352,0.2,160,0.0003,0.07568148,0.6720810951044162,0.48943841457366943,-0.040245281534131476,0.04343914985656738,0.5519675925925925
13.90335648148106,0.0,12.5,0.3056778885554654,0.8343347836138301,14.518518518518519,28.19849537037037,6.894138856679409,1.387307805936026,9.319879504181982,0.18807431794620227,25.346997520433774,51.79105116587556,31104,48,-12.204817219999997,0.8918731922286836,0.00491080675917928,4.220415527933933,0.034602592586463254,133,13.39200807403405,3.7948347743803263,0.15460259258646325,0.8206018518518519,36.0,232,1.5514796225766199,1.0606950296750308,18,-38.253267217565465,0.2,170,0.0003,0.089907594,0.6646609123658251,0.0035087168216705322,-0.04434299969666258,0.13653773069381714,0.5747106481481481
14.019097222221804,1.0,12.5,0.2874811987076031,0.8314117210116798,14.194444444444443,27.211805555555557,6.740539865110134,1.401112421942045,8.76818224685127,0.19011276744351624,25.25924266241496,51.757077386383,32832,48,-11.056419009999997,0.8988161710671264,0.0014645327650375179,4.246370759002384,0.0,140,12.921846402407617,3.7948347743803263,0.045957882196184026,0.8096064814814815,36.0,233,1.573100078193748,1.0613109565725367,19,-37.3344702967891,0.2,180,0.0003,0.06762345,0.7473454681811509,-0.004172377288341522,-0.04148299626281692,0.1044611930847168,0.5448495370370371
13.577835648147738,1.0,12.5,0.27055025546383815,0.8307338497772353,14.111111111111112,26.59548611111111,6.701786505536922,1.414166727843556,8.229048455237926,0.20180588942467068,25.23761188935637,51.75326513749993,34560,48,-9.92939192,0.8954231420289022,0.0012803239372106198,4.121313258924607,0.0,147,12.621722360604378,3.7948347743803263,0.04377678701974098,0.8460648148148148,36.0,233,1.593372699331843,1.0616142397198483,20,-36.466895506117076,0.2,190,0.0003,0.06570632,0.8588983320251659,-0.00011397898197174072,-0.039368943880415626,0.02661508321762085,0.5247685185185185
13.447627314814408,1.0,12.5,0.26330213922063933,0.8307338497772353,14.101851851851853,26.150462962962962,6.696578172203588,1.426685345396104,8.007359739550571,0.20039654875497792,25.23761188935637,51.75326513749993,36288,48,-9.08463397,0.8982642977808707,0.0006533646530461243,4.079747686230527,0.0,154,12.407447021019214,3.7948347743803263,0.021206252789819146,0.8350694444444444,36.0,234,1.6130910986807194,1.0618136089354246,21,-35.648742011741355,0.2,200,0.0003,0.06460149,0.8860454249437208,0.28443995118141174,-0.04095195586689644,0.07260787487030029,0.5389467592592593
13.440393518518114,1.0,12.5,0.2577081692313981,0.8307338497772353,14.138888888888888,25.765046296296298,6.713272694471985,1.4387673612398402,7.8658616517649,0.20777705063808816,25.23761188935637,51.75326513749993,38016,48,-8.69673404,0.8892712623733603,0.0021451622529181902,4.080671405157185,0.0,162,12.232806337494493,3.7948347743803263,0.06469245604285107,0.8304398148148148,36.0,234,1.6324557528101318,1.0620152874483175,22,-34.85167035703306,0.2,210,0.0003,0.061277073,0.8548545718193055,0.5049669146537781,-0.03862012237034462,0.09996700286865234,0.5224537037037037
13.4548611111107,1.0,12.5,0.23618894820821132,0.8307338497772353,14.138888888888888,24.98090277777778,6.713272694471985,1.449908297172982,7.1996936347758975,0.21084998645511116,25.23761188935637,51.75326513749993,39744,48,-7.814402270000001,0.9016143507895136,0.0021451622529181902,4.081749205094428,0.0,169,11.856374373256692,3.7948347743803263,0.06469245604285107,0.8385416666666666,36.0,234,1.6501549868970715,1.0622196604610536,23,-34.05019625911006,0.2,220,0.0003,0.069300584,0.8908754755225446,0.2698224186897278,-0.03294829992422213,0.08372879028320312,0.4994212962962963
13.230613425925524,1.0,12.5,0.22285217266530724,0.8307338497772353,14.138888888888888,24.57638888888889,6.713272694471985,1.4605815923461687,6.813799821120367,0.21447733620800927,25.23761188935637,51.75326513749993,41472,48,-6.631754480000001,0.8907736791134382,0.0021451622529181902,4.012931066073796,0.0,176,11.66931806927466,3.7948347743803263,0.06469245604285107,0.8420138888888888,36.0,235,1.6668894864498724,1.0622519881262382,24,-33.091485016434284,0.2,230,0.0003,0.05222631,0.8762968916032049,0.7159116268157959,-0.035707101851908694,0.1090577244758606,0.5030092592592592
