rollout,feasible,violation,J_D,J_P,J_B,mu_D,mu_P,mu_B,coverage,enhanced_tiles,reward,mean_psnr_db,pds_value_loss
897,0,22.0993,8.7112,10.8126,14.0955,31.5366,11.176,24.3462,0.8973,37.6,-1113.936,52.819,9191.101516
898,0,21.6715,8.541,10.7046,13.9459,31.5711,11.1878,24.3727,0.8966,37.91,-1117.32,52.769,12000.050265
899,0,21.9457,8.7653,10.5833,14.1171,31.6051,11.1999,24.3992,0.8957,37.95,-1119.436,52.805,10920.36584
900,0,22.1015,8.9697,10.2594,14.3923,31.6397,11.2119,24.4259,0.8964,38.06,-1122.156,52.821,8452.304569
901,0,22.6311,9.2658,10.1345,14.7508,31.674,11.2243,24.4525,0.8969,38.01,-1126.674,52.821,10330.103861
902,0,22.3949,9.3788,9.7748,14.7613,31.7086,11.2362,24.479,0.8952,37.97,-1126.705,52.777,12263.712776
903,0,21.267,8.9255,9.4901,14.3714,31.7421,11.2488,24.5055,0.8944,37.92,-1123.156,52.743,11301.034851
904,0,20.5763,8.7379,9.1988,14.1596,31.7758,11.2606,24.5319,0.8907,37.81,-1117.553,52.73,10821.91207
905,0,20.8766,8.9507,9.023,14.4229,31.8096,11.2727,24.5583,0.8862,37.84,-1118.646,52.646,9323.029851
906,0,19.7768,8.6534,8.5282,14.1153,31.8436,11.2844,24.5848,0.8828,37.97,-1122.235,52.564,9789.675704
907,0,19.4142,8.8575,7.8933,14.1833,31.8772,11.2961,24.6112,0.8832,37.8,-1120.373,52.499,10262.272383
908,0,18.3438,8.8902,6.9739,13.9997,31.911,11.3081,24.6375,0.8784,37.82,-1118.861,52.404,10373.517893
909,0,19.1412,8.3786,8.4359,13.8467,31.9446,11.3198,24.6636,0.8787,37.54,-1119.181,52.462,9531.696059
910,0,18.3154,8.4005,7.7339,13.7011,31.9783,11.3321,24.69,0.8712,37.84,-1121.377,52.37,8655.956013
911,0,18.0148,8.3458,7.5653,13.6238,32.0117,11.3446,24.7161,0.8751,37.6,-1122.655,52.427,10544.068974
912,0,18.2018,8.6801,7.2719,13.7697,32.0453,11.3571,24.7425,0.8752,37.86,-1125.659,52.414,9837.373587
913,0,18.245,8.1633,8.1528,13.4488,32.0794,11.3692,24.769,0.8724,37.88,-1131.412,52.328,9604.185819
914,0,17.9164,8.142,7.8687,13.4256,32.1132,11.3815,24.7951,0.872,37.6,-1132.194,52.314,8434.257659
915,0,18.2217,7.8487,8.552,13.341,32.1472,11.3937,24.8213,0.873,37.69,-1131.853,52.368,9985.545575
916,0,18.1533,7.6684,8.7279,13.2771,32.1809,11.4059,24.8474,0.8677,37.6,-1132.277,52.3,9539.180737
917,0,18.342,7.9785,8.4728,13.4107,32.2151,11.4181,24.8738,0.8687,37.89,-1136.232,52.348,10433.938496
918,0,18.6039,8.1306,8.5027,13.4907,32.2491,11.4302,24.9004,0.875,37.96,-1140.981,52.405,9803.51016
919,0,18.5992,7.9516,8.7524,13.4152,32.2828,11.4429,24.9266,0.8732,37.67,-1139.861,52.407,11089.894038
920,0,18.6959,7.7461,9.0976,13.3722,32.3166,11.4553,24.9527,0.875,37.66,-1137.768,52.483,9447.880731
921,0,18.3006,7.6098,9.0444,13.1664,32.351,11.4671,24.9792,0.8732,37.9,-1142.709,52.487,10629.051751
922,0,17.7718,7.2777,9.0444,12.9697,32.3843,11.4798,25.0055,0.8707,37.79,-1141.208,52.454,11854.850786
923,0,17.652,7.6028,8.4156,13.1536,32.4176,11.4921,25.0317,0.8728,37.63,-1135.031,52.523,11437.669621
924,0,17.8193,7.9968,7.9861,13.3564,32.4518,11.5038,25.058,0.8715,37.75,-1140.347,52.448,8384.646575
925,0,19.1269,7.8151,9.1735,13.6583,32.4856,11.5163,25.0842,0.8724,37.71,-1145.429,52.408,9744.390672
926,0,18.2196,7.6664,8.6793,13.3938,32.5192,11.5288,25.1105,0.8781,37.79,-1145.915,52.593,10751.535233
927,0,17.3764,7.7151,7.9413,13.24,32.5526,11.5413,25.1367,0.882,37.62,-1143.546,52.679,10700.455712
928,0,17.6069,7.6537,8.309,13.1642,32.5861,11.5533,25.163,0.8765,37.76,-1140.656,52.516,7635.692207
929,0,17.3518,7.3823,8.4872,13.0023,32.6202,11.5648,25.1894,0.8706,37.87,-1147.124,52.39,9345.144077
930,0,17.1385,7.3137,8.4195,12.9253,32.6538,11.5774,25.2154,0.8691,37.52,-1147.714,52.404,10996.752489
931,0,18.4783,7.5871,9.1578,13.2535,32.6876,11.5902,25.2417,0.8713,37.72,-1150.149,52.384,11688.476737
932,0,18.1984,7.4052,9.1323,13.1808,32.7214,11.6026,25.2679,0.8772,37.74,-1153.323,52.458,10775.99829
933,0,17.9937,7.1968,9.2383,13.0786,32.7555,11.6147,25.2941,0.8711,37.66,-1154.871,52.412,11565.155449
934,0,19.2395,7.7602,9.4818,13.5175,32.7897,11.6271,25.3205,0.8765,37.83,-1159.03,52.498,9094.780697
935,0,19.6579,7.6587,9.8982,13.621,32.8232,11.6398,25.3468,0.8741,37.77,-1160.624,52.455,10803.761074
936,0,20.1672,8.136,9.6392,13.912,32.8574,11.652,25.3734,0.873,38.0,-1160.846,52.443,11014.563057
937,0,19.4956,8.0836,9.1206,13.8115,32.8911,11.6645,25.3998,0.8728,37.86,-1162.346,52.42,11116.064645
938,0,20.1155,7.6108,10.3032,13.7216,32.9252,11.6765,25.4261,0.8714,37.79,-1161.822,52.392,12768.185941
939,0,20.3917,7.6191,10.5043,13.7882,32.959,11.6895,25.4527,0.8712,38.01,-1167.555,52.363,10209.405443
940,0,20.6475,7.8598,10.3988,13.9089,32.9931,11.702,25.4792,0.8734,37.93,-1169.243,52.457,11766.10013
941,0,20.7538,7.6447,10.7201,13.9089,33.0273,11.7146,25.5058,0.872,37.97,-1172.725,52.46,10054.836995
942,0,21.5912,7.9065,11.0384,14.1664,33.0616,11.7271,25.5321,0.8717,37.73,-1174.36,52.41,10763.668124
943,0,21.5604,8.0076,10.8902,14.1826,33.096,11.7393,25.5584,0.8735,37.78,-1175.268,52.459,10493.967897
944,0,21.9646,8.2923,10.8818,14.3105,33.1302,11.7519,25.5848,0.8781,37.82,-1176.679,52.477,10897.926781
945,0,21.5774,8.4377,10.227,14.4327,33.1641,11.7644,25.611,0.8789,37.74,-1173.607,52.49,9494.697358
946,0,20.4445,8.2846,9.5239,14.156,33.1983,11.7769,25.6374,0.8776,37.82,-1174.979,52.534,7862.989371
947,0,20.5412,8.2103,9.7084,14.1424,33.2329,11.7888,25.6639,0.8758,37.89,-1181.239,52.46,11760.560556
948,0,20.8852,8.2274,9.95,14.2277,33.2668,11.8014,25.6905,0.8749,38.03,-1182.531,52.413,11948.88592
949,0,20.4994,8.0199,9.888,14.1115,33.3009,11.8132,25.7169,0.8778,37.86,-1180.613,52.471,9511.290486
950,0,20.4527,7.9501,9.9481,14.0745,33.3348,11.8257,25.7435,0.8815,37.97,-1180.22,52.518,11881.565432
951,0,20.2804,7.8513,9.9792,13.9699,33.3682,11.8387,25.77,0.8789,37.96,-1179.214,52.476,13125.175119
952,0,20.2471,7.7275,10.1164,13.9232,33.4025,11.8512,25.7965,0.8799,37.91,-1183.611,52.452,10624.030772
953,0,20.053,7.6795,10.015,13.8786,33.4364,11.8634,25.8231,0.8784,37.95,-1186.131,52.423,12691.1934
954,0,19.2757,7.2578,10.0759,13.462,33.4704,11.8757,25.8494,0.8755,37.81,-1185.283,52.431,10314.064242
955,0,19.9567,7.6046,10.1556,13.7165,33.5045,11.8877,25.8756,0.8798,37.67,-1184.307,52.502,10660.977645
956,0,20.2961,7.5449,10.4997,13.7715,33.5383,11.9002,25.9019,0.8778,37.75,-1183.166,52.498,10484.278199
957,0,20.5263,7.292,11.0415,13.7128,33.5725,11.9123,25.9283,0.8796,37.81,-1188.555,52.594,10228.320632
958,0,20.3235,7.3026,10.8793,13.6616,33.6063,11.925,25.9545,0.881,37.71,-1189.53,52.64,11343.707959
959,0,20.5744,7.1994,11.1946,13.7004,33.6406,11.9376,25.9807,0.8764,37.67,-1192.087,52.553,10801.076769
960,0,21.0777,7.3567,11.3802,13.8608,33.6748,11.9499,26.0071,0.8816,37.88,-1196.721,52.586,10318.501132
961,0,20.6844,7.4597,10.8856,13.859,33.7086,11.9623,26.0333,0.8804,37.67,-1192.469,52.566,10738.736534
962,0,20.0633,7.5217,10.2534,13.8083,33.7431,11.9744,26.0596,0.8794,37.76,-1194.418,52.6,10728.469021
963,0,20.4552,7.8091,10.1426,14.0235,33.7773,11.9865,26.086,0.8809,37.79,-1198.043,52.613,10498.52863
964,0,20.7121,7.7563,10.4187,14.057,33.8115,11.9985,26.1123,0.8766,37.8,-1198.547,52.562,11934.691065
965,0,21.5323,8.1159,10.5603,14.3761,33.846,12.0101,26.1389,0.8782,38.04,-1201.932,52.593,8171.988656
966,0,20.347,8.0917,9.6111,14.1642,33.8805,12.0222,26.1656,0.88,38.06,-1208.049,52.68,10553.969347
967,0,20.0732,8.2294,9.1121,14.2517,33.9152,12.0343,26.1922,0.8865,37.96,-1210.749,52.742,10572.31801
968,0,19.6547,8.0307,9.1112,14.0328,33.9492,12.0464,26.2187,0.882,37.99,-1208.308,52.598,12741.71929
969,0,19.4543,8.2192,8.7058,14.0492,33.9838,12.0587,26.2452,0.8777,37.9,-1209.387,52.453,10783.070881
970,0,19.1955,7.9683,8.8448,13.9024,34.0177,12.0707,26.2714,0.8749,37.73,-1206.05,52.417,12040.778187
971,0,19.5641,8.0992,8.9391,14.0459,34.0524,12.0826,26.2981,0.8787,38.08,-1210.355,52.558,10621.310522
972,0,19.3645,8.2262,8.5945,14.0638,34.0864,12.095,26.3245,0.8753,37.85,-1213.667,52.475,12367.966317
973,0,18.7491,8.3379,7.8697,14.0615,34.1212,12.1066,26.3509,0.8763,37.8,-1212.693,52.475,10342.090817
974,0,18.7846,8.1995,8.1891,13.9161,34.1556,12.118,26.3772,0.8785,37.76,-1211.562,52.511,11330.579639
975,0,18.1053,8.3235,7.512,13.7897,34.1896,12.1302,26.4035,0.8803,37.77,-1210.386,52.582,10844.496546
976,0,18.026,8.134,7.6938,13.7183,34.2239,12.1424,26.4299,0.876,37.84,-1214.136,52.487,10907.903265
977,0,17.9027,7.8394,8.0367,13.5465,34.2578,12.1544,26.4561,0.8753,37.66,-1212.24,52.434,10005.976718
978,0,17.737,7.8349,7.9547,13.4673,34.2918,12.167,26.4827,0.8773,38.06,-1214.885,52.458,10738.588931
979,0,17.9972,8.1087,7.6801,13.7284,34.3258,12.1794,26.5094,0.8801,38.04,-1218.844,52.608,11448.803925
980,0,18.4083,8.3792,7.5493,13.9997,34.3598,12.1916,26.5358,0.8757,37.89,-1219.127,52.472,11041.928899
981,0,18.8132,8.4655,7.7877,14.08,34.3944,12.2037,26.5625,0.8782,38.06,-1223.384,52.512,12700.711385
982,0,19.9434,8.8069,8.1756,14.4809,34.4292,12.2157,26.5893,0.8817,38.2,-1234.642,52.541,10306.171218
983,0,20.1633,8.8742,8.2565,14.5526,34.4639,12.2277,26.6161,0.8769,38.18,-1236.708,52.451,12994.61029
984,0,19.943,8.8081,8.1709,14.4841,34.4982,12.2403,26.6427,0.8799,38.02,-1233.546,52.552,12131.300353
985,0,19.817,8.7786,8.2147,14.3437,34.5328,12.2524,26.6695,0.8762,38.16,-1235.504,52.418,11889.235121
986,0,19.734,8.7824,8.1558,14.3158,34.5676,12.2642,26.6962,0.8764,38.15,-1237.356,52.458,12691.448271
987,0,19.4542,8.5037,8.2878,14.1828,34.6024,12.2765,26.7229,0.875,38.07,-1239.821,52.346,11012.515056
988,0,19.3755,8.4158,8.3532,14.1264,34.637,12.2884,26.7495,0.8737,38.08,-1240.808,52.349,11862.032082
989,0,19.8294,8.4169,8.5955,14.337,34.6714,12.3004,26.776,0.8698,37.93,-1234.979,52.281,10578.845084
990,0,19.7469,8.3955,8.5197,14.3518,34.7064,12.3122,26.8027,0.8712,38.05,-1241.412,52.318,10826.062109
991,0,19.8516,8.5662,8.3128,14.4926,34.7414,12.3242,26.8295,0.8713,38.19,-1248.146,52.365,10183.898085
992,0,19.7834,8.6003,8.2703,14.4328,34.7759,12.3369,26.8561,0.8739,38.02,-1248.428,52.342,13620.491676
993,0,20.1646,8.8648,8.2001,14.6197,34.8106,12.3487,26.8828,0.8737,38.1,-1245.272,52.342,11619.055549
994,0,19.4682,8.6084,8.0372,14.3426,34.8452,12.3611,26.9094,0.87,38.02,-1247.345,52.344,11719.27481
995,0,19.817,8.5536,8.3733,14.4101,34.8793,12.3732,26.936,0.8737,38.03,-1244.13,52.381,10305.789758
996,0,20.1428,8.9658,7.9866,14.7104,34.9138,12.3854,26.9628,0.876,38.15,-1245.226,52.396,12114.182696
997,0,19.7586,8.9813,7.5518,14.7455,34.9481,12.3974,26.9894,0.8802,38.05,-1246.466,52.469,10423.266973
998,0,20.0455,8.9505,7.9448,14.6702,34.9831,12.4091,27.0163,0.8806,38.23,-1251.239,52.499,11798.388668
999,0,20.544,8.9755,8.2278,14.8606,35.0182,12.4209,27.0432,0.8818,38.27,-1259.203,52.486,11085.336576
1000,0,20.4782,9.1604,7.969,14.8688,35.0529,12.4329,27.0701,0.882,38.27,-1262.493,52.549,11368.224432
1001,0,19.8976,8.9448,7.8621,14.6108,35.0875,12.4452,27.0969,0.8834,38.23,-1260.478,52.543,11116.363449
1002,0,20.386,9.035,8.1474,14.7236,35.1229,12.457,27.1239,0.8867,38.3,-1265.97,52.682,11429.868135
1003,0,20.5833,9.1025,8.1509,14.8499,35.1573,12.4693,27.1505,0.8822,38.02,-1262.51,52.598,11848.668011
1004,0,20.6014,9.0417,8.26,14.8198,35.1916,12.4812,27.177,0.876,37.99,-1257.44,52.448,11194.027507
1005,0,20.2347,8.9819,8.0379,14.7349,35.2262,12.4936,27.2036,0.8734,38.01,-1257.468,52.382,10125.080194
1006,0,21.2059,9.3392,8.3008,15.086,35.261,12.5058,27.2304,0.8785,38.16,-1263.788,52.478,12900.93808
1007,0,21.2821,9.5386,8.0397,15.2238,35.2964,12.5176,27.2573,0.8867,38.28,-1273.387,52.588,9341.761936
1008,0,20.9995,9.4495,7.9074,15.1626,35.3314,12.5298,27.2842,0.879,38.32,-1276.39,52.502,11966.221858
1009,0,21.3205,9.6318,8.0466,15.1621,35.3675,12.5411,27.3111,0.8862,38.26,-1283.425,52.622,10850.210301
1010,0,22.0194,9.96,8.0746,15.5049,35.4028,12.5536,27.338,0.8865,38.23,-1287.959,52.62,11849.062644
1011,0,21.6398,9.6624,8.2505,15.2469,35.4381,12.5658,27.365,0.8789,38.38,-1286.176,52.524,13995.490517
1012,0,21.5389,9.5638,8.2883,15.2068,35.4734,12.5776,27.3919,0.8839,38.29,-1283.962,52.645,11805.95375
1013,0,21.3169,9.4677,8.2549,15.1143,35.5088,12.5893,27.4188,0.882,38.3,-1285.124,52.601,11761.43691
1014,0,21.2283,9.4815,8.0839,15.1829,35.5448,12.6006,27.4456,0.8797,38.18,-1289.972,52.534,14660.434844
1015,0,21.6189,9.7777,7.9912,15.37,35.5802,12.6126,27.4724,0.877,38.17,-1291.415,52.515,13790.317286
1016,0,21.5646,9.8451,7.9007,15.3388,35.6156,12.6241,27.4994,0.8814,38.33,-1288.916,52.527,13658.519768
1017,0,21.8892,10.0374,7.9013,15.4705,35.6508,12.636,27.5263,0.8873,38.3,-1290.087,52.629,11661.457478
1018,0,21.1517,9.4416,8.0892,15.1409,35.686,12.6481,27.5534,0.8823,38.44,-1291.143,52.549,13094.295326
1019,0,21.3091,9.492,8.0044,15.3327,35.7209,12.6599,27.5801,0.8787,38.12,-1287.059,52.437,14160.069754
1020,0,21.7265,9.693,7.9422,15.6114,35.7557,12.6723,27.607,0.8856,38.23,-1286.453,52.47,11933.65161
1021,0,22.0119,9.8041,7.9745,15.7533,35.7911,12.6843,27.634,0.8861,38.38,-1293.426,52.525,13956.937769
1022,0,21.1073,9.3333,8.0083,15.2857,35.8259,12.696,27.6607,0.8829,38.12,-1293.046,52.57,12248.592221
