rollout,feasible,violation,J_D,J_P,J_B,mu_D,mu_P,mu_B,coverage,enhanced_tiles,reward,mean_psnr_db,pds_value_loss
896,0,18.6201,7.8934,11.3416,14.1851,30.3505,6.3797,22.8268,0.8827,37.76,-1016.247,52.636,8065.6374
897,0,18.4017,7.8347,11.274,14.093,30.3838,6.3865,22.8513,0.8825,37.53,-1012.491,52.656,7939.909261
898,0,18.1792,7.7547,11.3102,13.9143,30.4178,6.3926,22.8762,0.8803,37.81,-1014.486,52.662,10508.536219
899,0,18.5631,7.9059,11.3433,14.114,30.451,6.3992,22.9011,0.8784,37.82,-1015.776,52.546,9455.013003
900,0,17.9751,7.4641,11.3845,13.9266,30.4845,6.4058,22.926,0.88,37.88,-1014.353,52.581,7300.862455
901,0,17.8752,7.3269,11.416,13.9323,30.5177,6.4129,22.9508,0.876,37.74,-1016.002,52.547,9384.923668
902,0,17.1905,7.1391,11.1972,13.6542,30.5512,6.4194,22.9756,0.873,37.75,-1015.675,52.521,10257.245324
903,0,16.8474,6.7489,11.416,13.4825,30.5839,6.4264,23.0003,0.8725,37.66,-1013.45,52.465,9657.762505
904,0,16.8908,6.7951,11.3845,13.5113,30.6167,6.4327,23.0248,0.8731,37.53,-1008.654,52.447,9254.136784
905,0,16.5824,6.7517,11.1248,13.5058,30.6496,6.4393,23.0494,0.8726,37.62,-1010.495,52.445,8324.09324
906,0,15.5284,6.2804,10.9052,13.1427,30.6825,6.4459,23.0741,0.8639,37.68,-1012.189,52.327,8865.977234
907,0,14.2844,6.8465,9.1039,13.134,30.7151,6.4521,23.0987,0.8681,37.57,-1010.925,52.342,9304.592469
908,0,14.3785,6.9033,9.1252,13.15,30.7478,6.4588,23.1233,0.8669,37.6,-1009.342,52.368,8991.283788
909,0,14.2506,6.6814,9.4466,12.9226,30.7801,6.4651,23.1476,0.8677,37.3,-1006.997,52.31,8473.571148
910,0,14.6973,6.6258,9.8158,13.0557,30.8126,6.4722,23.1722,0.8654,37.61,-1008.264,52.282,7261.500785
911,0,14.6285,6.5289,9.9521,12.9475,30.8445,6.4797,23.1965,0.8651,37.31,-1007.784,52.251,9435.508577
912,0,14.9184,6.668,10.0158,13.0345,30.877,6.4869,23.2211,0.8651,37.63,-1010.403,52.276,8721.476767
913,0,14.8198,6.2869,10.5101,12.8228,30.91,6.4937,23.2459,0.8598,37.71,-1018.722,52.197,8009.829169
914,0,15.3744,6.4592,10.7301,12.985,30.9428,6.5005,23.2704,0.86,37.48,-1021.563,52.236,7680.439212
915,0,15.4479,6.7464,10.4958,13.0057,30.9759,6.507,23.2949,0.8634,37.56,-1022.169,52.245,8358.351235
916,0,15.5324,6.8183,10.4086,13.1055,31.0089,6.5135,23.3194,0.8649,37.5,-1024.225,52.256,8232.194313
917,0,15.0214,6.791,10.0832,12.9472,31.0419,6.5202,23.3442,0.8655,37.75,-1026.34,52.265,9606.646572
918,0,14.4083,6.7087,9.7571,12.7426,31.0751,6.5266,23.369,0.8655,37.74,-1030.115,52.279,8727.895584
919,0,14.5759,6.8426,9.7594,12.7739,31.108,6.5335,23.3934,0.8673,37.48,-1029.56,52.264,9828.628425
920,0,14.8625,6.9463,9.8113,12.9049,31.1409,6.5403,23.4179,0.8669,37.48,-1027.594,52.292,8318.456246
921,0,14.2437,6.9873,9.2194,12.8371,31.1745,6.5465,23.4427,0.866,37.74,-1033.521,52.286,9072.509918
922,0,13.6861,6.9004,8.9293,12.6565,31.2069,6.5538,23.4673,0.8651,37.65,-1031.986,52.307,10481.187018
923,0,13.6511,7.3321,8.2314,12.8876,31.2391,6.5607,23.4918,0.8632,37.48,-1023.903,52.282,10388.259426
924,0,14.323,7.8401,8.0913,13.1916,31.2724,6.5668,23.5164,0.8702,37.59,-1030.171,52.343,7269.776343
925,0,15.3573,7.2324,9.6503,13.2746,31.3053,6.5736,23.541,0.8681,37.57,-1034.306,52.318,8069.791921
926,0,14.9221,6.974,9.6256,13.1225,31.3381,6.5803,23.5657,0.8656,37.66,-1034.764,52.256,8932.837641
927,0,14.0798,7.9945,7.4912,13.394,31.3706,6.5872,23.5902,0.8718,37.58,-1033.181,52.363,9264.102583
928,0,14.3177,7.7221,8.0816,13.3139,31.4033,6.5935,23.615,0.8672,37.73,-1033.054,52.306,6876.132191
929,0,13.3482,7.8723,7.0828,13.1932,31.4366,6.5992,23.6398,0.8708,37.79,-1039.406,52.268,7975.530975
930,0,13.7784,7.4452,8.0983,13.0349,31.4691,6.6061,23.6643,0.872,37.5,-1038.003,52.328,10020.076817
931,0,14.6103,7.9154,8.1639,13.331,31.5021,6.6129,23.689,0.8743,37.68,-1039.115,52.372,10060.139611
932,0,15.5447,7.7427,9.038,13.564,31.5352,6.6193,23.7138,0.8726,37.75,-1043.683,52.295,9355.635719
933,0,15.0673,7.8061,8.5694,13.4917,31.5685,6.6256,23.7385,0.8704,37.66,-1046.544,52.32,10107.172076
934,0,16.306,8.277,8.9069,13.922,31.602,6.6319,23.7632,0.8716,37.71,-1049.629,52.326,7615.100064
935,0,16.2487,7.7924,9.398,13.8584,31.6347,6.6387,23.788,0.8668,37.72,-1050.221,52.271,9577.333235
936,0,17.4289,8.2558,9.7261,14.2469,31.6682,6.6449,23.813,0.8671,37.93,-1050.858,52.259,9037.873671
937,0,17.3837,8.5121,9.2749,14.3967,31.7013,6.6513,23.8379,0.8709,37.86,-1053.512,52.333,9963.785127
938,0,17.2147,7.88,9.9661,14.1685,31.7347,6.6573,23.8627,0.8663,37.75,-1054.39,52.287,10520.558663
939,0,16.3174,7.7501,9.4267,13.9406,31.7679,6.6641,23.8876,0.867,37.89,-1057.845,52.275,9375.260308
940,0,16.8547,7.8108,9.8457,13.9982,31.8012,6.6705,23.9125,0.8661,37.83,-1057.59,52.249,10058.432889
941,0,16.0348,7.4946,9.6249,13.7153,31.8347,6.6771,23.9375,0.8613,37.85,-1060.599,52.207,8840.193423
942,0,16.1722,7.8562,9.1973,13.9187,31.8682,6.6832,23.962,0.8682,37.55,-1060.053,52.309,9682.999612
943,0,16.1078,7.8475,9.2561,13.8042,31.902,6.6892,23.9868,0.8669,37.74,-1062.645,52.276,9803.043927
944,0,16.3707,8.1178,9.0913,13.9615,31.9354,6.6958,24.0115,0.8699,37.69,-1065.479,52.306,9948.200942
945,0,15.6503,8.0033,8.6031,13.8439,31.9683,6.7024,24.0361,0.8682,37.58,-1059.093,52.293,8449.712049
946,0,14.6609,7.8257,7.9813,13.6539,32.0016,6.709,24.0609,0.8618,37.73,-1059.654,52.114,7218.493794
947,0,15.2258,8.0874,8.1089,13.8296,32.0353,6.715,24.0857,0.8631,37.75,-1067.303,52.214,10222.372116
948,0,15.2269,8.135,8.0357,13.8562,32.0683,6.7216,24.1106,0.865,37.86,-1067.64,52.329,10152.404773
949,0,15.4357,8.1796,8.1786,13.8774,32.1016,6.7276,24.1354,0.862,37.74,-1067.143,52.211,8357.78434
950,0,15.6316,7.7129,9.0525,13.6662,32.1347,6.7342,24.1603,0.8611,37.85,-1067.752,52.177,9810.740657
951,0,15.5697,7.3918,9.5108,13.4671,32.1672,6.7413,24.1852,0.8645,37.84,-1064.59,52.256,11054.265924
952,0,15.7178,7.2749,9.855,13.3879,32.2006,6.7479,24.21,0.8574,37.74,-1067.416,52.128,9306.322556
953,0,15.0833,6.7719,9.9505,13.1608,32.2336,6.7542,24.2348,0.8602,37.8,-1071.001,52.234,11102.637612
954,0,15.4493,6.4732,10.6855,13.0906,32.2665,6.7608,24.2595,0.8596,37.63,-1068.792,52.226,9060.549324
955,0,15.0465,6.4475,10.399,13.0,32.2996,6.7672,24.284,0.8576,37.52,-1067.242,52.204,9168.660414
956,0,15.0019,6.8831,9.7601,13.1586,32.3325,6.7737,24.3087,0.8639,37.65,-1068.336,52.258,9039.77632
957,0,15.1305,6.9143,9.8758,13.1404,32.3659,6.7799,24.3334,0.8664,37.72,-1074.476,52.338,9094.108216
958,0,15.2829,6.9054,10.0422,13.1353,32.3987,6.7865,24.3581,0.8646,37.61,-1074.458,52.307,10060.851713
959,0,15.5551,6.759,10.4457,13.1504,32.432,6.7933,24.3826,0.8704,37.59,-1074.952,52.424,9498.247515
960,0,16.0942,7.3608,9.8872,13.6463,32.4653,6.7996,24.4075,0.8669,37.8,-1080.006,52.348,9542.034612
961,0,16.1979,7.3147,10.1141,13.5692,32.4981,6.8062,24.432,0.8689,37.54,-1075.436,52.375,9766.862553
962,0,16.1905,7.4191,9.9613,13.6101,32.5314,6.8125,24.4567,0.8742,37.64,-1076.474,52.381,9011.974668
963,0,16.7651,7.9664,9.624,13.9747,32.5646,6.8188,24.4815,0.8732,37.74,-1081.817,52.391,8926.197682
964,0,17.3045,7.8591,10.2047,14.0408,32.598,6.8249,24.5062,0.8742,37.72,-1083.968,52.455,10212.915881
965,0,17.165,8.2448,9.5019,14.2183,32.6315,6.8308,24.5312,0.8765,37.96,-1086.773,52.496,7542.888517
966,0,16.9598,8.5208,8.9327,14.3064,32.6651,6.8369,24.5563,0.8791,37.96,-1091.441,52.531,9205.861314
967,0,16.7841,8.5622,8.7356,14.2863,32.6988,6.843,24.5812,0.8773,37.88,-1094.079,52.538,9107.995414
968,0,16.2434,8.5088,8.4057,14.1289,32.732,6.8491,24.6062,0.8783,37.9,-1092.028,52.532,10625.865676
969,0,15.407,8.7323,7.2831,14.1917,32.7655,6.8554,24.631,0.879,37.8,-1091.947,52.583,9292.358224
970,0,15.3727,8.9451,6.9692,14.2584,32.7985,6.8616,24.6557,0.8731,37.69,-1088.874,52.38,10156.522998
971,0,15.615,8.8666,7.3076,14.2408,32.8322,6.8674,24.6808,0.8749,37.95,-1093.241,52.435,8931.79825
972,0,15.7618,9.0056,7.3515,14.2047,32.8652,6.874,24.7055,0.872,37.72,-1095.198,52.388,10399.814229
973,0,16.2353,9.049,7.6288,14.3575,32.8987,6.8799,24.7302,0.8757,37.7,-1093.83,52.483,8750.004144
974,0,16.5434,8.9917,7.9791,14.3726,32.9321,6.8855,24.7549,0.8728,37.66,-1094.013,52.428,9907.914781
975,0,16.2604,9.0016,7.6636,14.3953,32.9652,6.8918,24.7797,0.873,37.77,-1094.781,52.447,8572.664878
976,0,16.8962,8.8576,8.4507,14.388,32.9987,6.8981,24.8046,0.8728,37.84,-1099.177,52.471,9383.933806
977,0,17.5811,8.8987,8.9351,14.5474,33.0314,6.9045,24.8292,0.8732,37.57,-1094.877,52.487,8680.153775
978,0,17.1351,8.6607,8.9368,14.3376,33.0644,6.9113,24.8542,0.8772,37.97,-1096.08,52.571,9068.463879
979,0,16.9427,8.2628,9.3263,14.1536,33.0973,6.9182,24.8792,0.8751,37.87,-1098.104,52.559,9676.510959
980,0,17.5509,8.565,9.2926,14.4933,33.1302,6.9247,24.9039,0.8755,37.72,-1097.374,52.578,9596.980571
981,0,17.9648,8.714,9.542,14.5088,33.1635,6.9312,24.9289,0.876,37.9,-1100.764,52.573,10723.288556
982,0,18.4787,9.4187,8.8484,15.0115,33.1966,6.9376,24.9539,0.8716,37.94,-1106.654,52.522,8907.944895
983,0,18.9263,9.233,9.4367,15.0566,33.2297,6.9441,24.979,0.8718,37.99,-1107.235,52.543,11125.462089
984,0,19.3777,9.3435,9.7687,15.0654,33.2625,6.9512,25.0039,0.8756,37.84,-1104.959,52.578,10143.294073
985,0,18.7016,9.1783,9.5876,14.7357,33.2958,6.9576,25.029,0.8744,38.0,-1108.56,52.511,10223.008249
986,0,18.8434,9.3604,9.4124,14.8706,33.3293,6.9638,25.054,0.8756,37.99,-1112.789,52.57,10860.195837
987,0,18.8135,9.2547,9.5698,14.789,33.363,6.9704,25.079,0.8762,37.92,-1116.586,52.543,10022.785878
988,0,18.4731,9.028,9.6477,14.5974,33.3962,6.9765,25.104,0.8727,37.89,-1116.997,52.482,10747.425642
989,0,19.0076,9.1807,9.7588,14.868,33.4298,6.9825,25.1288,0.8724,37.8,-1114.175,52.486,9208.631525
990,0,19.1745,8.9444,10.2323,14.7978,33.4635,6.9888,25.1538,0.8683,37.93,-1120.702,52.349,9095.71384
991,0,20.1338,9.2398,10.4936,15.2004,33.4974,6.995,25.1789,0.8692,38.02,-1124.533,52.456,8596.278161
992,0,19.5714,9.3135,10.1007,14.9572,33.5308,7.0017,25.2039,0.8743,37.9,-1124.541,52.481,11780.201295
993,0,19.4712,9.3034,10.037,14.9308,33.5644,7.0078,25.2289,0.8725,37.94,-1122.359,52.43,9313.617094
994,0,19.2484,9.2322,9.9386,14.8776,33.5978,7.0145,25.2538,0.8717,37.89,-1123.867,52.441,9934.912279
995,0,18.5436,8.9318,9.8656,14.5462,33.6309,7.0209,25.2788,0.8716,37.91,-1121.798,52.408,9789.397004
996,0,19.3042,9.3263,9.7371,15.0408,33.6641,7.0275,25.3039,0.8743,38.02,-1122.319,52.463,10126.343707
997,0,19.2576,9.2941,9.7411,15.0224,33.6975,7.0335,25.3289,0.8739,37.93,-1123.824,52.443,9297.76995
998,0,18.6091,8.963,9.6836,14.7625,33.7312,7.0394,25.3542,0.8751,38.13,-1127.535,52.485,9985.461895
999,0,19.0329,9.1259,9.724,14.983,33.7653,7.0452,25.3795,0.8778,38.18,-1135.986,52.563,9969.924693
1000,0,18.9033,9.1324,9.6226,14.9483,33.7992,7.0513,25.4047,0.8743,38.11,-1141.758,52.591,9985.206815
1001,0,18.6709,9.2174,9.4235,14.8301,33.8327,7.0576,25.4298,0.8732,38.02,-1137.249,52.526,9725.705815
1002,0,19.0793,9.0701,9.9891,14.8202,33.867,7.0636,25.455,0.8758,38.14,-1142.441,52.555,9624.644354
1003,0,19.0677,8.9342,10.1169,14.8167,33.9003,7.0701,25.4799,0.8753,37.8,-1137.903,52.577,9947.778948
1004,0,18.9035,8.8222,10.2443,14.6369,33.9336,7.0762,25.5047,0.8806,37.8,-1133.07,52.665,9746.829405
1005,0,18.445,8.4346,10.4093,14.4012,33.9669,7.0829,25.5295,0.8786,37.8,-1131.457,52.633,8881.493978
1006,0,19.077,8.9736,10.0517,14.8517,34.0007,7.0891,25.5545,0.8783,37.92,-1137.061,52.653,11136.202644
1007,0,19.2689,9.0632,10.1234,14.8823,34.035,7.0952,25.5796,0.8751,38.01,-1147.073,52.59,9377.128042
1008,0,19.8425,9.3783,10.075,15.1893,34.0687,7.1015,25.6047,0.8743,38.01,-1148.461,52.628,9914.788745
1009,0,20.0229,9.5116,10.0403,15.271,34.1035,7.1071,25.6298,0.8818,38.05,-1154.459,52.741,9713.515676
1010,0,20.9698,9.8784,10.2797,15.6116,34.1377,7.1137,25.655,0.8819,38.03,-1159.327,52.731,10075.248018
1011,0,20.4408,9.9085,9.7421,15.5902,34.1717,7.1201,25.6803,0.8794,38.22,-1158.076,52.667,12404.634794
1012,0,20.1311,9.8962,9.6046,15.4304,34.2058,7.1262,25.7055,0.8788,38.13,-1156.156,52.643,10078.063823
1013,0,20.0275,9.7548,9.6208,15.4519,34.2402,7.1321,25.7309,0.8784,38.27,-1161.114,52.688,10423.047108
1014,0,20.2173,9.688,9.8721,15.4573,34.275,7.1377,25.7561,0.8813,38.12,-1165.891,52.725,13000.087555
1015,0,19.8659,10.0573,8.9697,15.6389,34.3095,7.1439,25.7814,0.882,38.12,-1168.559,52.646,11847.235618
1016,0,19.2176,10.0065,8.5345,15.4765,34.344,7.1495,25.8068,0.8844,38.29,-1169.324,52.701,11544.617102
1017,0,18.9918,10.0695,8.2463,15.476,34.3783,7.1558,25.8322,0.8818,38.25,-1169.435,52.641,10611.968249
1018,0,18.2878,9.5965,8.3517,15.1396,34.4125,7.162,25.8577,0.8797,38.38,-1168.87,52.633,11035.123256
1019,0,17.5232,9.396,7.9282,14.999,34.4465,7.1679,25.8828,0.881,38.04,-1164.301,52.62,12317.51162
1020,0,16.8699,9.339,7.3747,14.9562,34.4804,7.1743,25.908,0.8766,38.09,-1163.126,52.494,10590.846808
1021,0,17.8821,9.6099,7.7529,15.3193,34.5148,7.1804,25.9334,0.8786,38.3,-1169.328,52.553,12083.587657
