rollout,feasible,violation,J_D,J_P,J_B,mu_D,mu_P,mu_B,coverage,enhanced_tiles,reward,mean_psnr_db
1340,0,0.3715,0.6715,3.7948,7.4688,4.5237,0.0,0.8224,0.8519,15.96,20.28,52.087
1341,0,0.3881,0.6881,3.7948,7.4739,4.5248,0.0,0.8214,0.8517,15.99,20.195,52.094
1342,0,0.3901,0.6901,3.7948,7.4819,4.5261,0.0,0.8203,0.8525,15.98,19.692,52.1
1343,0,0.3991,0.6991,3.7948,7.4827,4.5272,0.0,0.8193,0.8508,15.95,19.623,52.06
1344,0,0.3597,0.6597,3.7948,7.4825,4.5285,0.0,0.8183,0.8512,16.06,20.005,52.081
1345,0,0.4077,0.7077,3.7948,7.4956,4.5299,0.0,0.8173,0.8531,16.05,19.609,52.139
1346,0,0.4462,0.7462,3.7948,7.5031,4.5314,0.0,0.8164,0.8537,16.1,19.487,52.142
1347,0,0.431,0.731,3.7948,7.4952,4.5327,0.0,0.8154,0.8527,16.04,19.763,52.169
1348,0,0.3896,0.6896,3.7948,7.4873,4.5341,0.0,0.8145,0.852,16.07,19.961,52.141
1349,0,0.4012,0.7012,3.7948,7.4889,4.5353,0.0,0.8134,0.8509,15.99,19.824,52.128
1350,0,0.4199,0.7199,3.7948,7.4976,4.5365,0.0,0.8125,0.852,16.07,20.089,52.129
1351,0,0.425,0.725,3.7948,7.4927,4.538,0.0,0.8116,0.8516,16.09,19.796,52.136
1352,0,0.4217,0.7217,3.7948,7.4884,4.5392,0.0,0.8105,0.8516,16.0,19.765,52.136
1353,0,0.4247,0.7247,3.7948,7.4981,4.5403,0.0,0.8095,0.8521,16.03,20.378,52.144
1354,0,0.4051,0.7051,3.7948,7.4974,4.5418,0.0,0.8086,0.8521,16.1,20.083,52.144
1355,0,0.4363,0.7363,3.7948,7.5147,4.5431,0.0,0.8075,0.8524,15.97,19.639,52.184
1356,0,0.4117,0.7117,3.7948,7.5039,4.5444,0.0,0.8065,0.8502,16.02,19.756,52.143
1357,0,0.4329,0.7329,3.7948,7.5091,4.5456,0.0,0.8056,0.8519,16.05,19.872,52.151
1358,0,0.4618,0.7618,3.7948,7.5145,4.5468,0.0,0.8046,0.8505,16.06,19.805,52.118
1359,0,0.5023,0.8023,3.7948,7.5272,4.5484,0.0,0.8036,0.851,16.05,19.653,52.12
1360,0,0.4649,0.7649,3.7948,7.5034,4.5495,0.0,0.8026,0.8523,16.01,19.908,52.132
1361,0,0.4893,0.7893,3.7948,7.5215,4.5507,0.0,0.8017,0.8523,16.1,19.99,52.132
1362,0,0.459,0.759,3.7948,7.5165,4.552,0.0,0.8007,0.8522,16.03,19.88,52.13
1363,0,0.4815,0.7815,3.7948,7.5218,4.5534,0.0,0.7998,0.8533,16.09,19.802,52.143
1364,0,0.507,0.807,3.7948,7.5265,4.5548,0.0,0.7989,0.8524,16.1,19.879,52.139
1365,0,0.4596,0.7596,3.7948,7.5128,4.5558,0.0,0.7979,0.8544,16.01,20.364,52.159
1366,0,0.426,0.726,3.7948,7.5094,4.5571,0.0,0.7968,0.854,16.01,20.306,52.188
1367,0,0.4365,0.7365,3.7948,7.5113,4.5583,0.0,0.7958,0.8536,16.01,19.951,52.18
1368,0,0.4605,0.7605,3.7948,7.5272,4.5599,0.0,0.7949,0.853,16.1,19.545,52.179
1369,0,0.438,0.738,3.7948,7.5141,4.5615,0.0,0.794,0.852,16.12,19.42,52.136
1370,0,0.5148,0.8148,3.7948,7.5352,4.5626,0.0,0.793,0.8521,16.03,20.061,52.093
1371,0,0.5247,0.8247,3.7948,7.539,4.5636,0.0,0.792,0.8549,16.01,20.482,52.183
1372,0,0.4832,0.7832,3.7948,7.523,4.565,0.0,0.7911,0.855,16.12,20.127,52.176
1373,0,0.458,0.758,3.7948,7.5291,4.5663,0.0,0.7901,0.8549,16.05,19.795,52.159
1374,0,0.4477,0.7477,3.7948,7.5239,4.5676,0.0,0.7892,0.8549,16.06,19.787,52.155
1375,0,0.4768,0.7768,3.7948,7.5107,4.5688,0.0,0.7882,0.8508,16.03,20.119,52.097
1376,0,0.5195,0.8195,3.7948,7.5281,4.57,0.0,0.7872,0.8506,16.03,20.098,52.079
1377,0,0.51,0.81,3.7948,7.5342,4.5715,0.0,0.7863,0.8529,16.11,19.55,52.118
1378,0,0.5351,0.8351,3.7948,7.538,4.573,0.0,0.7854,0.852,16.13,19.498,52.11
1379,0,0.5121,0.8121,3.7948,7.5283,4.5741,0.0,0.7844,0.8513,16.03,19.937,52.13
1380,0,0.4999,0.7999,3.7948,7.5286,4.5755,0.0,0.7835,0.8537,16.09,19.957,52.163
1381,0,0.4748,0.7748,3.7948,7.5208,4.577,0.0,0.7826,0.8524,16.1,19.718,52.145
1382,0,0.5299,0.8299,3.7948,7.5494,4.5781,0.0,0.7816,0.8541,16.07,19.746,52.165
1383,0,0.5071,0.8071,3.7948,7.5359,4.5793,0.0,0.7806,0.8541,16.0,20.346,52.167
1384,0,0.3805,0.6805,3.7948,7.4854,4.5807,0.0,0.7796,0.8512,16.05,20.195,52.118
1385,0,0.4417,0.7417,3.7948,7.5085,4.5821,0.0,0.7787,0.8519,16.12,19.75,52.104
1386,0,0.4159,0.7159,3.7948,7.4956,4.5833,0.0,0.7777,0.8538,16.01,20.031,52.138
1387,0,0.4723,0.7723,3.7948,7.5093,4.5845,0.0,0.7767,0.852,16.02,20.612,52.104
1388,0,0.4142,0.7142,3.7948,7.4917,4.5858,0.0,0.7757,0.8501,16.06,20.569,52.086
1389,0,0.4424,0.7424,3.7948,7.4999,4.5871,0.0,0.7747,0.852,16.05,20.121,52.121
1390,0,0.4345,0.7345,3.7948,7.5056,4.5884,0.0,0.7737,0.852,16.01,19.882,52.124
1391,0,0.4128,0.7128,3.7948,7.4831,4.5896,0.0,0.7727,0.8506,16.02,20.215,52.076
1392,0,0.4607,0.7607,3.7948,7.4969,4.5909,0.0,0.7717,0.8517,16.05,20.239,52.103
1393,0,0.4514,0.7514,3.7948,7.5007,4.592,0.0,0.7708,0.8501,16.03,20.318,52.08
1394,0,0.5205,0.8205,3.7948,7.526,4.5931,0.0,0.7697,0.8519,15.98,20.553,52.124
1395,0,0.5486,0.8486,3.7948,7.5247,4.5943,0.0,0.7687,0.851,16.04,20.241,52.093
1396,0,0.5623,0.8623,3.7948,7.5232,4.5957,0.0,0.7678,0.851,16.09,19.869,52.131
1397,0,0.5869,0.8869,3.7948,7.5391,4.5969,0.0,0.7668,0.8517,16.03,19.952,52.117
1398,0,0.5617,0.8617,3.7948,7.5436,4.598,0.0,0.7657,0.8525,15.97,20.401,52.129
1399,0,0.5913,0.8913,3.7948,7.54,4.5992,0.0,0.7648,0.851,16.05,20.604,52.082
1400,0,0.5909,0.8909,3.7948,7.5544,4.6005,0.0,0.7639,0.8533,16.09,20.601,52.148
1401,0,0.592,0.892,3.7948,7.5552,4.6017,0.0,0.7629,0.8533,16.07,20.547,52.148
1402,0,0.5143,0.8143,3.7948,7.5328,4.6033,0.0,0.762,0.8508,16.1,19.956,52.107
1403,0,0.5009,0.8009,3.7948,7.5353,4.6048,0.0,0.7611,0.8518,16.1,19.685,52.137
1404,0,0.4847,0.7847,3.7948,7.5347,4.6059,0.0,0.7601,0.8518,16.05,20.224,52.137
1405,0,0.4895,0.7895,3.7948,7.5322,4.6071,0.0,0.7591,0.8508,16.06,20.853,52.107
1406,0,0.5111,0.8111,3.7948,7.5274,4.6083,0.0,0.7582,0.852,16.1,20.601,52.14
1407,0,0.4762,0.7762,3.7948,7.5261,4.6096,0.0,0.7572,0.8515,16.04,20.475,52.119
1408,0,0.5076,0.8076,3.7948,7.5313,4.6108,0.0,0.7563,0.8524,16.04,20.442,52.147
1409,0,0.4281,0.7281,3.7948,7.516,4.6122,0.0,0.7553,0.8499,16.08,20.291,52.115
1410,0,0.4428,0.7428,3.7948,7.5115,4.6135,0.0,0.7543,0.8499,16.04,20.139,52.089
1411,0,0.4771,0.7771,3.7948,7.5258,4.6145,0.0,0.7533,0.8516,16.02,20.503,52.114
1412,0,0.4411,0.7411,3.7948,7.5125,4.6161,0.0,0.7525,0.8505,16.18,20.313,52.097
1413,0,0.4288,0.7288,3.7948,7.5027,4.6172,0.0,0.7515,0.8511,16.02,20.298,52.116
1414,0,0.4316,0.7316,3.7948,7.5122,4.6188,0.0,0.7506,0.8521,16.11,19.897,52.14
1415,0,0.4778,0.7778,3.7948,7.5085,4.6202,0.0,0.7496,0.8522,16.05,19.489,52.142
1416,0,0.4435,0.7435,3.7948,7.5051,4.6215,0.0,0.7487,0.8501,16.05,20.018,52.112
1417,0,0.4595,0.7595,3.7948,7.5094,4.6227,0.0,0.7477,0.8512,16.07,20.304,52.123
1418,0,0.5206,0.8206,3.7948,7.5314,4.6241,0.0,0.7467,0.852,15.96,20.315,52.145
1419,0,0.4941,0.7941,3.7948,7.5273,4.6254,0.0,0.7456,0.8525,16.0,20.276,52.167
1420,0,0.4693,0.7693,3.7948,7.5174,4.6269,0.0,0.7447,0.8517,16.11,19.801,52.15
1421,0,0.4403,0.7403,3.7948,7.5129,4.6282,0.0,0.7437,0.8514,16.0,19.75,52.15
1422,0,0.4314,0.7314,3.7948,7.5071,4.6294,0.0,0.7427,0.85,16.05,20.428,52.093
1423,0,0.427,0.727,3.7948,7.5084,4.6305,0.0,0.7417,0.8507,16.0,20.603,52.125
1424,0,0.4118,0.7118,3.7948,7.4986,4.6317,0.0,0.7407,0.8512,16.04,20.545,52.13
1425,0,0.3844,0.6844,3.7948,7.4894,4.6328,0.0,0.7396,0.8515,15.98,20.677,52.149
1426,0,0.4115,0.7115,3.7948,7.5033,4.6341,0.0,0.7386,0.8528,15.97,20.596,52.183
1427,0,0.3974,0.6974,3.7948,7.502,4.6354,0.0,0.7376,0.8499,16.01,20.465,52.109
1428,0,0.3814,0.6814,3.7948,7.497,4.6363,0.0,0.7365,0.8513,15.94,20.903,52.125
1429,0,0.4306,0.7306,3.7948,7.5063,4.6376,0.0,0.7355,0.8527,16.03,20.906,52.146
1430,0,0.397,0.697,3.7948,7.5049,4.6388,0.0,0.7344,0.8515,15.99,20.675,52.105
1431,0,0.4034,0.7034,3.7948,7.5102,4.64,0.0,0.7334,0.8526,16.02,20.515,52.144
1432,0,0.4278,0.7278,3.7948,7.4902,4.6412,0.0,0.7323,0.8528,15.98,20.716,52.159
1433,0,0.4395,0.7395,3.7948,7.5057,4.6425,0.0,0.7314,0.8521,16.06,20.902,52.14
1434,0,0.4756,0.7756,3.7948,7.5135,4.6435,0.0,0.7303,0.853,15.98,20.966,52.156
1435,0,0.4623,0.7623,3.7948,7.5087,4.6448,0.0,0.7293,0.853,16.01,20.653,52.156
1436,0,0.4499,0.7499,3.7948,7.505,4.6459,0.0,0.7283,0.853,16.03,20.645,52.145
1437,0,0.4712,0.7712,3.7948,7.5111,4.6471,0.0,0.7273,0.8527,16.03,20.954,52.143
1438,0,0.4542,0.7542,3.7948,7.5132,4.6483,0.0,0.7263,0.8514,16.02,20.769,52.131
1439,0,0.4344,0.7344,3.7948,7.5001,4.6495,0.0,0.7253,0.8515,16.0,20.798,52.126
1440,0,0.4071,0.7071,3.7948,7.4898,4.6507,0.0,0.7242,0.8501,16.01,20.801,52.114
1441,0,0.4383,0.7383,3.7948,7.4981,4.652,0.0,0.7232,0.85,16.03,20.82,52.111
1442,0,0.4258,0.7258,3.7948,7.5043,4.6533,0.0,0.7222,0.8503,16.02,20.622,52.121
1443,0,0.4324,0.7324,3.7948,7.5114,4.6545,0.0,0.7213,0.8504,16.08,20.746,52.121
1444,0,0.4535,0.7535,3.7948,7.5124,4.6555,0.0,0.7203,0.8519,16.01,20.91,52.129
1445,0,0.489,0.789,3.7948,7.518,4.6565,0.0,0.7192,0.8526,15.96,21.139,52.14
1446,0,0.4703,0.7703,3.7948,7.5318,4.6578,0.0,0.7182,0.8516,16.05,21.038,52.119
1447,0,0.4836,0.7836,3.7948,7.5151,4.6589,0.0,0.7172,0.8514,16.02,21.013,52.13
1448,0,0.4892,0.7892,3.7948,7.5157,4.6602,0.0,0.7162,0.853,16.03,20.964,52.169
1449,0,0.488,0.788,3.7948,7.5242,4.6614,0.0,0.7152,0.8528,16.01,20.807,52.164
1450,0,0.5102,0.8102,3.7948,7.5287,4.6627,0.0,0.7142,0.8531,16.05,20.631,52.164
1451,0,0.4916,0.7916,3.7948,7.5193,4.6637,0.0,0.7132,0.8529,16.0,20.862,52.156
1452,0,0.4469,0.7469,3.7948,7.5072,4.6651,0.0,0.7122,0.8532,16.06,20.843,52.167
1453,0,0.4435,0.7435,3.7948,7.5032,4.6664,0.0,0.7112,0.8507,16.04,20.646,52.124
1454,0,0.4462,0.7462,3.7948,7.497,4.6676,0.0,0.7102,0.8505,16.02,20.964,52.12
1455,0,0.496,0.796,3.7948,7.5206,4.6686,0.0,0.7092,0.8516,15.99,21.186,52.146
1456,0,0.4967,0.7967,3.7948,7.5139,4.6698,0.0,0.7082,0.8535,16.08,21.099,52.143
1457,0,0.5055,0.8055,3.7948,7.5309,4.6711,0.0,0.7073,0.8535,16.03,20.557,52.143
1458,0,0.4991,0.7991,3.7948,7.524,4.6722,0.0,0.7062,0.8525,16.0,20.88,52.133
1459,0,0.4702,0.7702,3.7948,7.5147,4.6734,0.0,0.7052,0.8536,16.03,21.072,52.146
1460,0,0.5084,0.8084,3.7948,7.5346,4.6746,0.0,0.7042,0.8525,16.03,20.876,52.132
1461,0,0.4566,0.7566,3.7948,7.5126,4.6759,0.0,0.7033,0.853,16.09,20.694,52.176
1462,0,0.4696,0.7696,3.7948,7.4999,4.6771,0.0,0.7023,0.8523,16.01,20.623,52.19
1463,0,0.5135,0.8135,3.7948,7.5167,4.6782,0.0,0.7012,0.8532,16.02,20.802,52.159
1464,0,0.4544,0.7544,3.7948,7.5139,4.6795,0.0,0.7002,0.8527,16.03,21.32,52.169
1465,0,0.4636,0.7636,3.7948,7.5145,4.6804,0.0,0.6992,0.8525,15.98,21.104,52.178
1466,0,0.4472,0.7472,3.7948,7.5089,4.6817,0.0,0.6982,0.8528,16.02,20.774,52.182
1467,0,0.4888,0.7888,3.7948,7.5158,4.6827,0.0,0.6972,0.8494,16.03,20.905,52.126
1468,0,0.5289,0.8289,3.7948,7.5308,4.6839,0.0,0.6962,0.8488,16.04,20.969,52.097
1469,0,0.4963,0.7963,3.7948,7.5136,4.6855,0.0,0.6953,0.8493,16.14,20.468,52.11
1470,0,0.4943,0.7943,3.7948,7.5024,4.6868,0.0,0.6943,0.8508,16.04,20.594,52.124
1471,0,0.4762,0.7762,3.7948,7.5151,4.6881,0.0,0.6934,0.8495,16.09,20.874,52.11
1472,0,0.5167,0.8167,3.7948,7.5229,4.6895,0.0,0.6924,0.8549,16.05,20.712,52.213
1473,0,0.4389,0.7389,3.7948,7.4893,4.6907,0.0,0.6915,0.8579,16.04,20.547,52.269
1474,0,0.4618,0.7618,3.7948,7.5076,4.6917,0.0,0.6903,0.8567,15.92,21.087,52.25
1475,0,0.478,0.778,3.7948,7.5235,4.6929,0.0,0.6894,0.8537,16.07,21.046,52.207
1476,0,0.4694,0.7694,3.7948,7.5169,4.6941,0.0,0.6884,0.8536,16.01,20.833,52.189
1477,0,0.4432,0.7432,3.7948,7.4982,4.6952,0.0,0.6873,0.8536,16.0,21.043,52.189
1478,0,0.4496,0.7496,3.7948,7.5131,4.6961,0.0,0.6864,0.8546,16.04,21.254,52.237
1479,0,0.4362,0.7362,3.7948,7.5207,4.6976,0.0,0.6855,0.8541,16.13,21.164,52.224
1480,0,0.4966,0.7966,3.7948,7.5338,4.6989,0.0,0.6846,0.8533,16.09,20.542,52.212
1481,0,0.4709,0.7709,3.7948,7.5163,4.7003,0.0,0.6836,0.8563,16.04,20.407,52.269
1482,0,0.5034,0.8034,3.7948,7.5353,4.7018,0.0,0.6827,0.8552,16.12,20.387,52.259
1483,0,0.4214,0.7214,3.7948,7.4901,4.7031,0.0,0.6818,0.8539,16.09,20.506,52.244
1484,0,0.425,0.725,3.7948,7.4931,4.7041,0.0,0.6807,0.8526,15.99,21.092,52.216
1485,0,0.3949,0.6949,3.7948,7.4938,4.7053,0.0,0.6797,0.8552,16.03,21.094,52.255
1486,0,0.3915,0.6915,3.7948,7.4887,4.7063,0.0,0.6787,0.8548,16.02,21.605,52.235
1487,0,0.4273,0.7273,3.7948,7.4947,4.7076,0.0,0.6778,0.8556,16.06,21.568,52.261
1488,0,0.3895,0.6895,3.7948,7.4784,4.7085,0.0,0.6767,0.8531,15.94,21.331,52.158
1489,0,0.3701,0.6701,3.7948,7.4688,4.7101,0.0,0.6757,0.8513,16.08,20.685,52.128
1490,0,0.4071,0.7071,3.7948,7.4754,4.7114,0.0,0.6748,0.8527,16.09,20.384,52.157
1491,0,0.4008,0.7008,3.7948,7.491,4.7124,0.0,0.6738,0.8527,16.04,21.005,52.16
1492,0,0.4723,0.7723,3.7948,7.5241,4.7137,0.0,0.6729,0.8566,16.05,20.952,52.243
1493,0,0.436,0.736,3.7948,7.5171,4.715,0.0,0.6719,0.8561,16.06,20.583,52.239
1494,0,0.3874,0.6874,3.7948,7.4883,4.7164,0.0,0.6711,0.8544,16.17,20.736,52.211
1495,0,0.4216,0.7216,3.7948,7.498,4.7176,0.0,0.6701,0.8548,16.09,20.552,52.24
1496,0,0.3566,0.6566,3.7948,7.4951,4.7187,0.0,0.6691,0.8542,16.03,21.153,52.2
1497,0,0.3397,0.6397,3.7948,7.4855,4.7199,0.0,0.6683,0.8543,16.11,21.341,52.203
1498,0,0.3609,0.6609,3.7948,7.4973,4.721,0.0,0.6673,0.854,16.06,21.353,52.204
1499,0,0.3666,0.6666,3.7948,7.4912,4.722,0.0,0.6663,0.8542,16.03,21.589,52.201
1500,0,0.3848,0.6848,3.7948,7.4941,4.7233,0.0,0.6654,0.8551,16.1,21.571,52.228
1501,0,0.337,0.637,3.7948,7.4871,4.7245,0.0,0.6644,0.8532,16.07,21.41,52.187
1502,0,0.3424,0.6424,3.7948,7.478,4.7258,0.0,0.6635,0.8537,16.08,20.815,52.211
1503,0,0.3851,0.6851,3.7948,7.4993,4.7268,0.0,0.6625,0.8548,16.01,21.01,52.226
1504,0,0.3624,0.6624,3.7948,7.4955,4.7281,0.0,0.6615,0.8544,16.06,21.305,52.19
1505,0,0.4045,0.7045,3.7948,7.4994,4.7292,0.0,0.6606,0.8535,16.06,21.207,52.196
1506,0,0.4168,0.7168,3.7948,7.5083,4.7304,0.0,0.6596,0.855,16.05,21.43,52.204
1507,0,0.3675,0.6675,3.7948,7.4826,4.7319,0.0,0.6587,0.8521,16.12,20.884,52.165
1508,0,0.3485,0.6485,3.7948,7.4832,4.7331,0.0,0.6578,0.8526,16.07,20.55,52.192
1509,0,0.3673,0.6673,3.7948,7.4927,4.7343,0.0,0.6568,0.8522,16.08,20.945,52.19
1510,0,0.3791,0.6791,3.7948,7.49,4.7357,0.0,0.6559,0.8519,16.1,21.186,52.179
1511,0,0.3835,0.6835,3.7948,7.4935,4.7368,0.0,0.655,0.8525,16.07,21.306,52.18
1512,0,0.4055,0.7055,3.7948,7.5014,4.738,0.0,0.6541,0.854,16.13,21.446,52.22
1513,0,0.4203,0.7203,3.7948,7.5026,4.7394,0.0,0.6532,0.8541,16.06,21.003,52.22
1514,0,0.3923,0.6923,3.7948,7.4855,4.7404,0.0,0.6521,0.8514,15.99,21.121,52.156
1515,0,0.3493,0.6493,3.7948,7.4837,4.7414,0.0,0.6512,0.8525,16.06,21.506,52.178
1516,0,0.3748,0.6748,3.7948,7.4974,4.7427,0.0,0.6502,0.8527,16.05,21.484,52.19
1517,0,0.3957,0.6957,3.7948,7.5023,4.7439,0.0,0.6493,0.8546,16.1,21.408,52.22
1518,0,0.3903,0.6903,3.7948,7.4977,4.7448,0.0,0.6482,0.8533,16.01,21.919,52.186
1519,0,0.4409,0.7409,3.7948,7.5148,4.7462,0.0,0.6473,0.8555,16.05,21.615,52.221
1520,0,0.4378,0.7378,3.7948,7.4975,4.7475,0.0,0.6463,0.8542,16.05,20.742,52.187
1521,0,0.4226,0.7226,3.7948,7.5079,4.7487,0.0,0.6454,0.8529,16.1,21.125,52.165
1522,0,0.4362,0.7362,3.7948,7.5257,4.75,0.0,0.6444,0.8552,16.08,21.257,52.228
1523,0,0.465,0.765,3.7948,7.5239,4.751,0.0,0.6434,0.8558,16.01,21.202,52.237
1524,0,0.3969,0.6969,3.7948,7.5029,4.7522,0.0,0.6425,0.8557,16.08,21.455,52.253
1525,0,0.3898,0.6898,3.7948,7.4901,4.7537,0.0,0.6416,0.8519,16.11,20.901,52.165
1526,0,0.4001,0.7001,3.7948,7.4918,4.7546,0.0,0.6405,0.8547,16.0,21.229,52.185
1527,0,0.3506,0.6506,3.7948,7.4756,4.7556,0.0,0.6396,0.8526,16.04,21.852,52.156
1528,0,0.393,0.693,3.7948,7.4969,4.7564,0.0,0.6386,0.853,16.05,21.684,52.193
1529,0,0.4276,0.7276,3.7948,7.5003,4.7576,0.0,0.6376,0.8528,16.06,21.467,52.161
1530,0,0.4042,0.7042,3.7948,7.5001,4.7586,0.0,0.6366,0.8536,16.0,21.279,52.181
1531,0,0.3702,0.6702,3.7948,7.4805,4.7596,0.0,0.6356,0.8526,16.02,21.728,52.154
1532,0,0.4097,0.7097,3.7948,7.4881,4.7607,0.0,0.6346,0.8518,15.99,21.82,52.141
1533,0,0.3853,0.6853,3.7948,7.489,4.7618,0.0,0.6336,0.8523,16.04,21.764,52.167
1534,0,0.4016,0.7016,3.7948,7.4936,4.7628,0.0,0.6326,0.8523,16.03,21.959,52.167
1535,0,0.4323,0.7323,3.7948,7.4985,4.7641,0.0,0.6317,0.8522,16.14,21.298,52.143
1536,0,0.3984,0.6984,3.7948,7.4904,4.765,0.0,0.6307,0.8523,16.01,21.392,52.167
1537,0,0.3772,0.6772,3.7948,7.4887,4.7663,0.0,0.6298,0.8533,16.09,21.331,52.194
1538,0,0.4413,0.7413,3.7948,7.5037,4.7673,0.0,0.6288,0.8538,16.07,21.324,52.195
1539,0,0.3819,0.6819,3.7948,7.4859,4.7688,0.0,0.6279,0.8516,16.14,21.332,52.15
1540,0,0.3993,0.6993,3.7948,7.4962,4.7699,0.0,0.6268,0.8511,15.89,21.254,52.107
1541,0,0.4042,0.7042,3.7948,7.4924,4.7707,0.0,0.6257,0.8502,15.99,21.824,52.073
1542,0,0.4049,0.7049,3.7948,7.4971,4.7721,0.0,0.6249,0.8515,16.13,21.561,52.127
1543,0,0.36,0.66,3.7948,7.484,4.7731,0.0,0.6238,0.8512,15.98,21.234,52.128
1544,0,0.3753,0.6753,3.7948,7.4857,4.7745,0.0,0.6228,0.8529,16.03,21.167,52.174
1545,0,0.3904,0.6904,3.7948,7.4998,4.7758,0.0,0.6219,0.8512,16.09,21.282,52.128
1546,0,0.3416,0.6416,3.7948,7.4828,4.7771,0.0,0.6209,0.8511,16.05,21.218,52.143
1547,0,0.434,0.734,3.7948,7.4985,4.7783,0.0,0.6199,0.8543,16.05,20.958,52.201
1548,0,0.4235,0.7235,3.7948,7.4884,4.7795,0.0,0.619,0.8543,16.07,21.217,52.201
1549,0,0.3799,0.6799,3.7948,7.4788,4.7807,0.0,0.618,0.8525,16.08,21.574,52.184
1550,0,0.422,0.722,3.7948,7.4997,4.7817,0.0,0.617,0.8539,16.04,21.995,52.226
1551,0,0.363,0.663,3.7948,7.4858,4.7829,0.0,0.6161,0.8536,16.08,21.809,52.199
1552,0,0.3849,0.6849,3.7948,7.4879,4.784,0.0,0.6151,0.8514,16.06,21.547,52.173
1553,0,0.3911,0.6911,3.7948,7.5056,4.7852,0.0,0.6141,0.8522,16.03,21.613,52.171
1554,0,0.3421,0.6421,3.7948,7.4634,4.786,0.0,0.6131,0.8512,16.02,22.048,52.17
1555,0,0.357,0.657,3.7948,7.4774,4.7873,0.0,0.6122,0.8507,16.1,21.754,52.15
1556,0,0.3307,0.6307,3.7948,7.4685,4.7885,0.0,0.6112,0.8507,16.04,21.559,52.15
1557,0,0.2823,0.5823,3.7948,7.4539,4.7895,0.0,0.6102,0.8503,16.03,22.035,52.142
1558,0,0.3376,0.6376,3.7948,7.4707,4.7906,0.0,0.6093,0.8521,16.1,21.928,52.164
1559,0,0.284,0.584,3.7948,7.4525,4.7919,0.0,0.6084,0.8531,16.1,21.519,52.157
1560,0,0.3355,0.6355,3.7948,7.4781,4.7929,0.0,0.6073,0.853,15.99,21.494,52.17
1561,0,0.3664,0.6664,3.7948,7.4918,4.794,0.0,0.6063,0.8538,16.0,21.753,52.2
1562,0,0.3315,0.6315,3.7948,7.4749,4.7951,0.0,0.6054,0.852,16.11,21.836,52.142
1563,0,0.3518,0.6518,3.7948,7.4742,4.7961,0.0,0.6045,0.8529,16.11,22.309,52.167
1564,0,0.3256,0.6256,3.7948,7.4707,4.7972,0.0,0.6035,0.852,16.07,22.088,52.142
1565,0,0.3414,0.6414,3.7948,7.4775,4.7983,0.0,0.6027,0.8531,16.13,21.899,52.168
1566,0,0.336,0.636,3.7948,7.4754,4.7994,0.0,0.6018,0.8526,16.11,22.037,52.143
1567,0,0.3885,0.6885,3.7948,7.4838,4.8004,0.0,0.6008,0.8526,16.05,22.16,52.136
1568,0,0.3317,0.6317,3.7948,7.4829,4.8015,0.0,0.5998,0.8514,16.02,21.875,52.158
1569,0,0.3932,0.6932,3.7948,7.4839,4.8026,0.0,0.5988,0.8518,16.1,21.742,52.149
1570,0,0.4033,0.7033,3.7948,7.4959,4.8034,0.0,0.5979,0.8544,16.05,22.296,52.226
1571,0,0.3533,0.6533,3.7948,7.4764,4.8046,0.0,0.5968,0.8543,16.02,22.185,52.22
1572,0,0.429,0.729,3.7948,7.4957,4.8057,0.0,0.5958,0.8514,16.01,21.887,52.154
1573,0,0.3917,0.6917,3.7948,7.4851,4.8066,0.0,0.5948,0.8528,16.01,22.12,52.169
1574,0,0.3483,0.6483,3.7948,7.4809,4.808,0.0,0.5939,0.8522,16.12,21.952,52.166
1575,0,0.3869,0.6869,3.7948,7.4943,4.8091,0.0,0.593,0.8517,16.07,21.814,52.159
1576,0,0.3854,0.6854,3.7948,7.4912,4.81,0.0,0.592,0.853,16.01,22.128,52.2
1577,0,0.4224,0.7224,3.7948,7.5058,4.8111,0.0,0.5911,0.8531,16.15,22.146,52.2
1578,0,0.3785,0.6785,3.7948,7.4877,4.8123,0.0,0.5901,0.8554,16.07,21.783,52.249
1579,0,0.3933,0.6933,3.7948,7.4957,4.8135,0.0,0.5892,0.8537,16.12,21.784,52.221
1580,0,0.3771,0.6771,3.7948,7.4951,4.8147,0.0,0.5884,0.8544,16.13,21.76,52.234
1581,0,0.344,0.644,3.7948,7.4878,4.816,0.0,0.5874,0.855,16.11,21.647,52.236
1582,0,0.3812,0.6812,3.7948,7.4968,4.8169,0.0,0.5865,0.8522,16.07,21.909,52.181
1583,0,0.3951,0.6951,3.7948,7.5082,4.8183,0.0,0.5857,0.8538,16.17,21.752,52.205
1584,0,0.36,0.66,3.7948,7.4974,4.8196,0.0,0.5848,0.8528,16.15,21.424,52.195
1585,0,0.4106,0.7106,3.7948,7.5156,4.8206,0.0,0.5839,0.8542,16.15,21.826,52.225
1586,0,0.4361,0.7361,3.7948,7.5157,4.8215,0.0,0.5829,0.8543,16.03,22.216,52.228
1587,0,0.464,0.764,3.7948,7.5339,4.8227,0.0,0.5821,0.853,16.14,22.17,52.219
1588,0,0.4346,0.7346,3.7948,7.5345,4.8238,0.0,0.5812,0.8526,16.12,22.163,52.201
1589,0,0.4322,0.7322,3.7948,7.5351,4.825,0.0,0.5803,0.8536,16.13,21.748,52.211
1590,0,0.4535,0.7535,3.7948,7.5366,4.8262,0.0,0.5793,0.8531,16.04,21.626,52.208
