lagrangian/avg_J_D,eval/feasible,lagrangian/avg_J_P,rollout/ep_rew_mean,tiles/enhancement_freq_max,eval/J_Q,lagrangian/mu_P,time/time_elapsed,lagrangian/mu_D,eval/mean_coverage,eval/mean_psnr_db,time/total_timesteps,eval/mean_stall_sec,eval/mean_power_mw,tiles/enhancement_freq_std,eval/mean_n_tiles,physical/mean_n_enhanced_tiles,eval/J_D,lagrangian/avg_J_B,time/iterations,eval/J_B,physical/mean_coverage,eval/violation,time/fps,rollout/ep_len_mean,physical/mean_stall_seconds,eval/J_P,lagrangian/mu_B,lagrangian/n_episodes,physical/mean_power_mW,train/explained_variance,train/n_updates,train/pds_value_loss,train/policy_gradient_loss,train/clip_fraction,train/entropy_loss,train/loss,train/learning_rate,train/value_loss,train/clip_range,train/approx_kl
16.54377979121522,0.0,7.600271932211734,-30.52774445,0.8541666666666666,28.163776920544098,1.029622509063904,131,1.4581427387179167,0.9271142981685747,53.514759406398184,19008,0.4278326808954908,34.25925925925926,0.11942881815450716,36.879629629629626,38.691550925925924,12.982172772829793,18.360962190560077,11,17.49638256822467,0.9269859878185976,26.27812883390018,144,36.0,0.5447095433784567,10.399573492845716,1.2869049144757725,48,25.04340277777773,-0.020819783210754395,100,2.7850250513465316,-0.03499396125510059,0.29739583333333336,-45.79271987632469,316.6646728515625,0.0003,673.027451465748,0.2,0.035972442
16.779560971365658,0.0,7.35308103111329,-31.670732379999993,0.8287037037037037,27.931981299620755,1.0317552116416873,143,1.499841641146331,0.9196435363135991,53.293549921918306,20736,0.4343655531704553,32.754629629629626,0.11439749943049995,38.13888888888889,38.49363425925926,13.177145527234737,18.25932238651285,12,18.089233250503497,0.9301718101485009,26.603572705602666,144,36.0,0.5527243019040745,9.93719392786443,1.3125532204420547,48,24.218749999999996,-0.010617852210998535,110,2.425606644815869,-0.03867573041330885,0.2503472222222222,-45.78484480116102,737.3707275390625,0.0003,1922.2758192274305,0.2,0.023980347
16.41127196401001,0.0,7.590316248517208,-33.112616810000006,0.8478009259259259,27.802009225170213,1.0344810022629802,155,1.540619821056356,0.915561078671237,53.18352825023407,22464,0.4194315507933068,31.365740740740744,0.11454051024230864,37.18518518518518,38.732638888888886,12.688497131949037,18.371642202680146,13,17.61288931369314,0.9179682213265045,25.247879324358458,144,36.0,0.5399061735859755,9.546492878716279,1.338482325948755,48,25.057870370370388,-0.04878199100494385,120,5.178395667782536,-0.03965779732464364,0.28900462962962964,-45.767094958270036,252.96432495117188,0.0003,561.6491911711516,0.2,0.03508715
16.324598019378648,0.0,7.609799089322787,-34.40678168,0.8379629629629629,27.970394730694526,1.0372554999862873,167,1.5811813161048025,0.920883401333029,53.36290081594213,24192,0.44202094832792177,30.09259259259259,0.11409943875641776,38.69444444444445,38.59085648148148,13.40353677217787,18.312343621771873,14,18.337784620705403,0.9231123864328263,26.235967196480207,144,36.0,0.5382933298673143,9.094645803596933,1.3642631850031848,48,25.021701388888893,-0.003966927528381348,130,7.399677340189616,-0.0353231628563393,0.20549768518518519,-45.75176326610424,1158.0997314453125,0.0003,2479.1163415979454,0.2,0.02439294
16.627256678932294,0.0,7.553271442943658,-36.06984138000001,0.8489583333333334,27.773831605543137,1.0398886785936465,179,1.6224994578021332,0.9144979818387163,53.10597736545119,25920,0.4455312873478876,31.944444444444446,0.11751477381635032,39.06481481481481,39.0005787037037,13.49864948464897,18.509374943336848,15,18.530178028360808,0.9200771468367525,27.13049644910628,144,36.0,0.5467484656505155,9.7016689360965,1.390536622361527,48,24.89149305555556,-0.016909003257751465,140,2.57963651948505,-0.035085361268095396,0.27662037037037035,-45.75900432445385,250.2056884765625,0.0003,532.8159150300203,0.2,0.032353804
16.168368217779225,0.0,7.7778251041322415,-37.262708860000004,0.8553240740740741,27.854689377971088,1.0430832413539772,191,1.6626703783465813,0.9173233703309721,53.175314288045946,27648,0.4277263479488754,27.083333333333332,0.12159741776245006,37.231481481481474,38.75636574074074,12.977880229371307,18.38753331787487,16,17.652760381864443,0.9307533795089351,24.27414886390452,144,36.0,0.5321921943762676,8.24350825266877,1.4165054556562142,48,25.62210648148149,-0.0033310651779174805,150,6.34467470380995,-0.0386539815062726,0.2136574074074074,-45.750007502237956,998.59814453125,0.0003,1961.8501220703124,0.2,0.023150098
16.434947800649795,0.0,7.5762419006490305,-38.39512856,0.8802083333333334,27.828336250950656,1.0457738461055999,203,1.7035077478482057,0.9160772091718802,53.073850575222416,29376,0.42536946199264786,26.736111111111114,0.12592548637012152,35.99074074074074,38.8431712962963,12.886647051318917,18.431647699008227,17,17.05898000800587,0.9262279241929117,23.492930613605605,144,36.0,0.5409247510136944,8.147303554280816,1.4425845749037347,48,24.97829861111114,-0.054331302642822266,160,3.37611549253817,-0.03762991008762684,0.28350694444444446,-45.74655894526729,172.26600646972656,0.0003,425.59167808250146,0.2,0.033626456
16.22635742063475,0.0,7.843265467944662,-39.958113669999996,0.8321759259259259,27.724879973123958,1.0491320097754615,214,1.7438236413997925,0.9132516159583899,53.0147675314953,31104,0.4017541954331221,28.587962962962965,0.11744193289078611,35.842592592592595,38.711226851851855,12.188794763621958,18.360163288064715,18,16.99393829716656,0.9169302437043136,23.26789153603033,144,36.0,0.5337987744975167,8.68515847524181,1.4684849831238964,48,25.817418981481474,-0.015360832214355469,170,7.881088299221463,-0.033884519242026186,0.17390046296296297,-45.73228350038882,1075.41259765625,0.0003,2264.843344455295,0.2,0.020658793
16.23297948272732,0.0,7.657811035343561,-41.244690199999994,0.8171296296296297,27.575534287026162,1.0520265373638205,226,1.784156090106611,0.9086439560466341,52.98019331381039,32832,0.38452236974469356,29.861111111111118,0.11033460291161136,34.75925925925926,38.458333333333336,11.66827267298722,18.25370016214322,19,16.48548832709551,0.9220102649195887,22.612179146808074,144,36.0,0.5351774945592682,9.058418146725344,1.4941192335292546,48,25.19531250000004,-0.051068902015686035,180,3.098554136576476,-0.04761684146640753,0.3254050925925926,-45.70780869943124,166.80429077148438,0.0003,415.89012439869066,0.2,0.04537865
15.960797917526238,0.0,7.876725965136385,-42.23368991,0.8651620370370371,27.72087766882443,1.0554683522766615,238,1.8238080849004266,0.9130944961253892,53.03492330287046,34560,0.38983012791841515,28.93518518518519,0.11582693175572847,34.629629629629626,38.514467592592595,11.822623952624163,18.272871960696083,20,16.42360428057859,0.9200851149293071,22.449483208772403,144,36.0,0.5246167193423761,8.803254975569649,1.5198014134309947,48,25.98379629629631,0.011992573738098145,190,3.1262538658248054,-0.03784837647237711,0.22002314814814813,-45.693789941293225,837.4330444335938,0.0003,1565.24326171875,0.2,0.022550855
16.12657214166938,0.0,7.7006776479418555,-43.37308894000001,0.8489583333333334,27.532522454122148,1.0584700463965162,250,1.8638745152546,0.9071214514237766,52.80270360459971,36288,0.39380311805956003,30.092592592592595,0.11654896301482065,35.138888888888886,38.379629629629626,11.936748341204906,18.217283369938016,21,16.671687679934067,0.924857033410992,23.178018632370254,144,36.0,0.5307739371792539,9.169582611231283,1.5453446218558398,48,25.38339120370376,-0.07629132270812988,200,4.917652040940744,-0.037780201893851714,0.2884837962962963,-45.67659113848651,152.8522186279297,0.0003,343.8207222267433,0.2,0.039250426
