lagrangian/avg_J_B,eval/J_B,eval/J_P,eval/mean_coverage,eval/mean_n_tiles,time/total_timesteps,physical/mean_stall_seconds,lagrangian/mu_P,lagrangian/avg_J_D,tiles/enhancement_freq_max,eval/mean_stall_sec,physical/mean_n_enhanced_tiles,tiles/enhancement_freq_std,lagrangian/mu_D,eval/mean_psnr_db,time/iterations,lagrangian/avg_J_P,lagrangian/n_episodes,physical/mean_coverage,eval/feasible,physical/mean_power_mW,time/time_elapsed,rollout/ep_rew_mean,eval/violation,rollout/ep_len_mean,eval/J_Q,lagrangian/mu_B,eval/mean_power_mw,eval/J_D,time/fps,train/approx_kl,train/loss,train/explained_variance,train/entropy_loss,train/pds_value_loss,train/n_updates,train/policy_gradient_loss,train/clip_fraction,train/learning_rate,train/value_loss,train/clip_range
17.733118558379093,13.211228055725499,7.017904013782904,0.8831365288011687,27.833333333333332,464832,0.44328853045616595,3.868274495075359,13.49369887061352,0.8489583333333334,0.2645726614869965,37.37210648148148,0.12916220014509666,10.016417181872864,52.464833788296204,269,8.85121608479796,48,0.9239366249399841,0.0,29.181134259259192,1967,-329.34642146000004,16.74926823765265,36.0,26.836055012073107,7.865920362318423,23.032407407407405,8.040136168144246,236,0.030219765,260.0516662597656,0.07467108964920044,-45.24893179999457,453.67022586398656,2680,-0.03760673738584888,0.269212962962963,0.0003,777.3788452148438,0.2
17.643224871044108,13.060634038376207,6.844722252188089,0.8773146472810067,27.546296296296294,466560,0.43533707454138737,3.8799389004518794,13.224761769089378,0.8599537037037037,0.25357858580514475,37.16956018518518,0.12653879546627228,10.049179086295588,52.37930094076373,270,8.665762150608264,48,0.9237459278072689,0.0,28.46498842592595,1974,-329.83815695,16.078752315327755,36.0,26.649746847755143,7.891528424496034,22.569444444444443,7.693396024763458,236,0.013940524,2338.771240234375,0.06410998106002808,-45.26194246080187,428.4348608476144,2690,-0.0335211125926839,0.12118055555555556,0.0003,5335.415247938368,0.2
17.644946636603034,12.922553632620028,6.621240843935897,0.8746784598941376,27.240740740740744,468288,0.4320524724563684,3.8921300112748267,13.148118503713695,0.8090277777777778,0.25950504927928114,37.17766203703704,0.11854283911959303,10.081749382554872,52.23122754997677,271,8.87644432917893,48,0.9182741901732361,0.0,29.210069444444397,1981,-328.65342241999997,15.898479820636624,36.0,26.570622733016023,7.917140791087542,21.759259259259256,7.874685344080699,236,0.024061732,969.3496704101562,0.06683015823364258,-45.26046427973994,463.83472512916285,2700,-0.037902938371041306,0.2274884259259259,0.0003,1064.6708209002459,0.2
17.579151377075796,12.879941950960202,6.486746061969138,0.8721677156094411,27.138888888888886,470016,0.42777644968541995,3.9043533411546503,13.00217096364434,0.8616898148148148,0.25500963606784266,37.048611111111114,0.12840254851011318,10.113954809963982,52.24848409450831,272,8.889331951929508,48,0.9216753919829246,0.0,29.26793981481484,1989,-328.8674926300001,15.590505885114206,36.0,26.50961628762521,7.942588669530232,21.296296296296294,7.743817872184866,236,0.010496731,4248.1494140625,0.04697906970977783,-45.26464480647334,460.49591272848625,2710,-0.025235758737350504,0.07806712962962963,0.0003,8456.670126229745,0.2
17.71690655659704,13.145312827643627,7.275220384849178,0.8763364288839796,27.722222222222218,471744,0.441648397699679,3.9160146258671302,13.428934013243719,0.8501157407407407,0.25840455419720826,37.33506944444444,0.1258808774170368,10.14722714499709,52.226660581009874,273,8.664513884992045,48,0.9252794125832928,0.0,28.537326388888882,1996,-331.45751694,16.733801752477113,36.0,26.630684991283733,7.968380935921725,23.958333333333332,7.833268539984309,236,0.029458134,456.8373107910156,0.07329660654067993,-45.223231887817384,471.6511120337027,2720,-0.040675035467440335,0.2659722222222222,0.0003,919.6329836244936,0.2
17.782358481487268,13.263877795156153,7.423216908234525,0.875232276783665,27.962962962962962,473472,0.43939564604170483,3.9282604418031917,13.360833944831663,0.8449074074074074,0.26587545264700196,37.458333333333336,0.12122502367113092,10.18032922985917,52.23603367838683,274,8.898326374424627,48,0.9210974852979661,0.0,29.296874999999925,2003,-335.12286123999996,17.226000810160322,36.0,26.59623778719605,7.994336832125443,24.421296296296294,8.058906106769642,236,0.013063718,3279.57568359375,0.12288790941238403,-45.21725531684028,469.7110488679674,2730,-0.030915453571274325,0.10243055555555555,0.0003,6025.148059534144,0.2
17.770128628843878,13.390304489660783,8.917031047554543,0.8803579262214951,28.222222222222225,475200,0.4361201283261304,3.9408946624319903,13.268832011356677,0.8530092592592593,0.26116366891759935,37.442129629629626,0.12763782460036455,10.213201309887562,52.40277237485255,275,9.053688251519477,48,0.9233299984429076,0.0,29.846643518518494,2010,-336.66723277999995,18.70885161944555,36.0,26.744809047833105,8.020262153697553,29.28240740740741,7.921516082230223,236,0.029838176,564.093505859375,0.19751107692718506,-45.19210070857295,500.68680995658593,2740,-0.0388090196289812,0.3035300925925926,0.0003,609.2850260416667,0.2
17.74357086765,13.265868898494405,8.90487871137154,0.8763708156995359,27.962962962962962,476928,0.44591961252413886,3.9527769989970527,13.541126461879768,0.8101851851851852,0.25901167566349353,37.390625,0.120546562148344,10.246754126042262,52.35702457172627,276,8.752934626025057,48,0.9098491206395182,0.0,28.754340277777732,2018,-338.94990780999996,18.501939802738313,36.0,26.61865105348332,8.046121080866678,29.28240740740741,7.851192192872371,236,0.009991162,3708.320068359375,0.10322451591491699,-45.216556012188946,441.80548531391,2750,-0.02427767197498017,0.0625,0.0003,7174.0510290075235,0.2
17.653503229835447,13.547584235206402,8.424995725327884,0.8795987123171575,28.564814814814813,478656,0.4452157968654806,3.964076330021579,13.554214820567283,0.8506944444444444,0.2815138408941874,37.182870370370374,0.1250007482854269,10.280339663093681,52.378897005190886,277,8.519732409810466,48,0.9202352668673366,0.0,28.081597222222292,2025,-340.04588706000004,18.990374449142365,36.0,26.721149469021,8.071754838941267,27.777777777777775,8.53779448860808,236,0.030315781,931.5413818359375,0.19251835346221924,-45.207024270516854,474.97556530987777,2760,-0.03953542294049704,0.26967592592592593,0.0003,746.9424377441406,0.2
17.77196157933279,13.304455982326653,8.402078420422985,0.876767566603001,28.06481481481482,480384,0.4436173623107133,3.9761177263897727,13.471483528439125,0.8657407407407407,0.2678331079569423,37.473958333333336,0.12982655980581512,10.31371837191478,52.33869264713251,278,8.816558547277467,48,0.9252285740053262,0.0,29.043692129629644,2032,-340.57591830999996,18.302878818995104,36.0,26.627891329184013,8.0976847428896,27.662037037037038,8.116344416245468,236,0.011209666,2828.118408203125,0.05958825349807739,-45.21057542871546,450.9627680178042,2770,-0.026725759591769288,0.08182870370370371,0.0003,5295.322120949074,0.2
17.644610168410058,13.682847707473046,8.094211648269146,0.8799707407336563,28.842592592592595,482112,0.4291764919329906,3.9884445237017054,13.044087215151285,0.8026620370370371,0.2861611278899518,37.177083333333336,0.11683803617289905,10.346028589952658,52.3436493004637,279,8.930718924773123,48,0.9170534610181315,0.0,29.369212962962937,2039,-339.94986621000004,18.949368369802485,36.0,26.725406401069325,8.123296268310625,26.62037037037037,8.692309014060292,236,0.029909382,954.113525390625,0.07179713249206543,-45.23454627990723,548.8670784985578,2780,-0.04007928007523771,0.26643518518518516,0.0003,853.3222304732711,0.2
17.652695139111596,13.68976357457086,8.188196533842005,0.8816087689176313,28.85185185185185,483840,0.43202452717566747,4.000844059471723,13.152025325712364,0.8310185185185185,0.28332084657180623,37.192129629629626,0.12105125911631869,10.378608653266939,52.369935446716475,280,8.959814308007195,48,0.9271454843209883,0.0,29.506655092592563,2047,-338.67959168,18.964560213318638,36.0,26.779912140427097,8.148928006158403,26.96759259259259,8.606600104905773,236,0.012728272,3050.685302734375,0.058934688568115234,-45.256576651114,531.7041369261565,2790,-0.028758812507752467,0.09577546296296297,0.0003,5809.647201425058,0.2
17.699389982163634,13.962616897022448,7.462185090826053,0.8786315073601552,29.435185185185187,485568,0.4413182802970445,4.0126828695133945,13.39725406252959,0.8362268518518519,0.29549177453233644,37.30324074074074,0.12645527875378998,10.411801788423263,52.37900633818945,281,8.735524016668611,48,0.9225228140703498,0.0,28.768807870370345,2054,-342.04264916999995,18.883397256501965,36.0,26.7020516485078,8.174676481113812,24.652777777777775,8.978595268653464,236,0.02736067,642.7757568359375,0.10710126161575317,-45.25955722950123,582.7841560293127,2800,-0.04299396124013044,0.22795138888888888,0.0003,971.417903193721,0.2
17.743422956442725,13.894889413778964,7.339154686391685,0.8812758151369504,29.259259259259256,487296,0.444133448444498,4.0243737272017075,13.522234576982397,0.8385416666666666,0.29571911750262764,37.376157407407405,0.12548763230204812,10.445307374865719,52.4406889158357,282,8.676343075325155,48,0.9167931377210705,0.0,28.62413194444443,2061,-345.27033273000006,18.716119524008793,36.0,26.808856706711087,8.200535038504919,24.189814814814813,9.002075423838145,236,0.010479398,4669.85595703125,0.08385360240936279,-45.283362551088686,533.5661939197116,2810,-0.025457446052934284,0.07170138888888888,0.0003,8576.515984881366,0.2
17.803273231401942,13.864672454713249,7.201517106551297,0.8760340424088916,29.23148148148148,489024,0.4468175967465776,4.03642585859238,13.57350206632123,0.8165509259259259,0.2969227020565748,37.5,0.12031610466604047,10.478941130031522,52.40056341699423,283,8.820852556268791,48,0.9191296399545036,0.0,28.985821759259267,2068,-348.24819227999996,18.55442779275137,36.0,26.633886925223077,8.226543221583423,23.72685185185185,9.008238231486823,236,0.02290116,691.1072387695312,0.09618234634399414,-45.286528212935835,460.23195220452766,2820,-0.03975285978435918,0.22077546296296297,0.0003,1390.488851815683,0.2
17.673675996327006,13.82951639842726,7.175652821831126,0.8751639654731149,29.157407407407405,490752,0.44363011877762654,4.0480956651291,13.48445566406996,0.8148148148148148,0.29225277723141935,37.23784722222222,0.1210607225974396,10.512352269191696,52.39992245569789,284,8.667922614688228,48,0.9142886586232971,0.0,28.530092592592528,2076,-349.05591273,18.342697884229807,36.0,26.590565020780048,8.252227411574241,23.611111111111114,8.85752866397142,236,0.013134529,3764.338623046875,0.12371605634689331,-45.276234520806206,507.95751675146596,2830,-0.0318726888668068,0.10543981481481482,0.0003,7934.756447120949,0.2
17.80550040830813,13.767621811989025,7.5068531319651255,0.8704801676458137,29.009259259259256,492480,0.4404658833299408,4.060527275328764,13.390793628732899,0.8466435185185185,0.28073301052476246,37.51851851851852,0.12566726148137514,10.54552925326353,52.399682150020034,285,8.972644079865582,48,0.9230327557676977,0.0,29.578993055555493,2083,-349.30505646999995,18.294573911380056,36.0,26.44693059117493,8.27824116259501,24.76851851851852,8.540098967425903,236,0.030619362,741.208740234375,0.10080742835998535,-45.256244320339626,507.4470589037295,2840,-0.04039085323542908,0.2980324074074074,0.0003,1285.009545220269,0.2
17.666611454122172,13.6492386475975,7.383536982545454,0.8733982167710818,28.787037037037038,494208,0.440653940147181,4.072116253252307,13.384715753330875,0.8234953703703703,0.2842017649420213,37.2349537037037,0.12288809337302699,10.578691042646856,52.40621264492352,286,8.635591169417284,48,0.9199597825991658,0.0,28.479456018518558,2090,-349.86861259,18.128512202694054,36.0,26.528771973286478,8.303907691230316,24.305555555555554,8.6157365725511,236,0.013182459,3956.9912109375,0.1493062973022461,-45.26129651952673,511.92459861967296,2850,-0.029635207575780375,0.10150462962962963,0.0003,6622.528794126158,0.2
17.613143667961072,13.600542829252992,7.111915092559554,0.8744877776783294,28.666666666666668,495936,0.4356920658498594,4.084183659050366,13.240612333432365,0.8587962962962963,0.2840259312052001,37.1255787037037,0.13008544617413434,10.611492573480437,52.424942060580776,287,8.826962319223279,48,0.9279257562733191,0.0,29.079861111111153,2097,-348.89096080999997,17.823194760361122,36.0,26.568553371774055,8.32944055040022,23.49537037037037,8.630736838548577,236,0.027532686,516.3706665039062,0.08424431085586548,-45.245896883364075,541.8229191038344,2860,-0.03951167939403267,0.2488425925925926,0.0003,1192.602000257704,0.2
17.723368679710386,13.477908888630365,6.588399315266671,0.8743837661924428,28.40740740740741,497664,0.4489318897599006,4.095544006873783,13.646907701625977,0.8721064814814815,0.28746975307798167,37.34375,0.13423156330817915,10.645309842734502,52.51800551085781,288,8.544139129366778,48,0.9259700707472457,0.0,28.197337962962983,2105,-351.50319261,17.28062624052382,36.0,26.56862218374783,8.355248972099496,21.759259259259256,8.734318036626782,236,0.014098053,2210.69921875,0.05243784189224243,-45.24386102181894,534.9782921649792,2870,-0.034359688122101405,0.12546296296296297,0.0003,5460.759613715278,0.2
17.65345419281203,13.25894125144697,7.666341236326542,0.8735865208839636,27.962962962962962,499392,0.44315226277738634,4.107166325852946,13.45553223744007,0.8466435185185185,0.2674747848382585,37.204282407407405,0.12750115389016917,10.678648673328102,52.4236156900644,289,8.648927591665347,48,0.9258423156738217,0.0,28.45052083333332,2112,-353.83140877,17.5190605665955,36.0,26.55487198496222,8.380882607581526,25.347222222222218,8.113778078821985,236,0.025199793,870.1961059570312,0.07135415077209473,-45.2404525898121,520.0954778212088,2880,-0.038301043171021676,0.24612268518518518,0.0003,1497.5661608660662,0.2
17.728431702023176,13.193640219831034,7.174405909652599,0.8738987273977035,27.805555555555557,501120,0.4422969441232179,4.119181081798037,13.45479030847107,0.8373842592592593,0.2692782359621869,37.37847222222222,0.12649742163581507,10.71198564909928,52.456919369279454,290,8.805902378036523,48,0.9200817389667746,0.0,29.021990740740748,2119,-354.54394245000003,17.04342986029183,36.0,26.563686979967454,8.406703686836584,23.726851851851848,8.195383730808198,236,0.012812982,4536.0517578125,0.09145337343215942,-45.241260585078486,545.8706107810691,2890,-0.030390738706207936,0.1025462962962963,0.0003,7907.904754412616,0.2
17.698484844471423,13.450907318618015,6.383673524835824,0.8724143563523948,28.35185185185185,502848,0.44654964515849227,4.131189558624565,13.591964609032573,0.8298611111111112,0.2858658488902254,37.29108796296296,0.12208903286613854,10.74566556062186,52.366723071584765,291,8.803390730611163,48,0.9174111033601616,0.0,29.000289351851922,2127,-357.25189848,16.98258011705277,36.0,26.51564676559273,8.432449898947763,20.949074074074073,8.667999273598928,236,0.026331492,845.6685180664062,0.07190096378326416,-45.24988759358724,563.8261746971696,2900,-0.03500265762623814,0.2351273148148148,0.0003,1356.5758284957321,0.2
17.68835558211277,13.277653106440567,6.231376124199699,0.8706839780792727,27.972222222222225,504576,0.4402591291511154,4.143355897967258,13.379090866626035,0.8084490740740741,0.2805044792067102,37.28125,0.11832424412807972,10.778813287788426,52.32970079755342,292,8.8665357370769,48,0.910850417520634,0.0,29.181134259259288,2134,-358.28279161,16.499887469130464,36.0,26.461091119446593,8.458170787903045,20.37037037037037,8.510858238490194,236,0.014840237,3247.4326171875,0.051785826683044434,-45.26884680853949,538.0612562991955,2910,-0.03300671983268802,0.12546296296296297,0.0003,5890.568942599826,0.2
17.69064664703252,13.896790411923234,6.561715691700681,0.8753634082368337,29.333333333333332,506304,0.4491839856775777,4.154530402215993,13.674940820134127,0.8402777777777778,0.29521862975131735,37.276041666666664,0.12385915187990507,10.812700639838761,52.378032313287825,293,8.469801699494106,48,0.9162008557046003,0.0,27.936921296296347,2141,-358.96438535,17.872399273824236,36.0,26.609298390044405,8.483897404520626,21.64351851851852,8.93389317020032,236,0.029476322,1414.3443603515625,0.02317720651626587,-45.27168117099338,661.1784219741821,2920,-0.03802851075651469,0.2757523148148148,0.0003,1074.9796716760707,0.2
17.841376036961844,13.903888980777111,5.774419710694545,0.8782756763803811,29.35185185185185,508032,0.45704437868577624,4.165899853718015,13.895711750585333,0.8570601851851852,0.3037939790688044,37.60069444444444,0.1274346696183948,10.847139919215225,52.48076831805304,294,8.547780600808574,48,0.9192960102754197,0.0,28.16840277777781,2148,-363.4053115999999,17.34790686420235,36.0,26.70656766228474,8.51000084461303,18.981481481481485,9.189598172730692,236,0.013599549,3526.3115234375,0.06857115030288696,-45.27618038036205,542.5611185674314,2930,-0.03165212856191728,0.10358796296296297,0.0003,7080.81572265625,0.2
17.758155424663485,13.724336953378213,6.890301837728084,0.8802117593777293,28.962962962962962,509760,0.45152146101452906,4.177032432166521,13.742778851056782,0.8356481481481481,0.29544520757677567,37.41261574074074,0.12267084757680047,10.881196866342867,52.52240368599059,295,8.453031379402471,48,0.9194492800071986,0.0,27.85734953703713,2156,-365.59279560999994,18.030159638607458,36.0,26.74491311993363,8.53589623317469,22.569444444444446,8.935520847501161,236,0.028002536,635.8427124023438,0.10585558414459229,-45.27109253494828,619.8956740414654,2940,-0.03892697317663718,0.23292824074074073,0.0003,1397.1714171233,0.2
17.72898563728998,13.359501162010126,7.222265567893449,0.8792898399672637,28.166666666666668,511488,0.4442374163331966,4.188689490271819,13.519651400326788,0.8518518518518519,0.28091221296739144,37.35706018518518,0.12522829104867245,10.914695994843683,52.50780801267541,296,8.662823242119336,48,0.9218937280408177,0.0,28.544560185185173,2163,-363.61250039999993,17.567164488730313,36.0,26.713920975747765,8.561718697267914,23.611111111111114,8.50539775882674,236,0.012786788,3889.1181640625,0.05231350660324097,-45.254367461027925,655.7016023635864,2950,-0.030544812396962058,0.10243055555555555,0.0003,6795.724488208912,0.2
17.70283066136041,13.279017164642317,6.194198481379686,0.8808201429401449,28.009259259259256,513216,0.4421635483446401,4.200590181270191,13.452333178178456,0.8425925925925926,0.28761443718399665,37.292245370370374,0.1259109154519798,10.948026827789128,52.44617398320057,297,8.760276399348847,48,0.9181930597366489,0.0,28.862847222222328,2170,-363.2536311,16.671558335659995,36.0,26.762763019838648,8.587475773921314,20.48611111111111,8.718342689637991,236,0.023954805,1686.2064208984375,0.05571538209915161,-45.2405318931297,618.8085933296769,2960,-0.03485692730863337,0.20700231481481482,0.0003,1871.1208468967013,0.2
17.776936697151815,13.163190497431614,5.390091999390099,0.8767294730964427,27.740740740740737,514944,0.4507135243620337,4.212158870087006,13.70373292231262,0.8298611111111112,0.28835600853706017,37.45659722222222,0.12364735667895356,10.98198616009491,52.41825646224345,298,8.627475526725911,48,0.9179471936410446,0.0,28.457754629629672,2177,-366.36813632999997,15.801003993452854,36.0,26.65376163528749,8.613418115664194,17.824074074074073,8.767721496631141,236,0.013852202,3891.872802734375,0.04563969373703003,-45.278571870591904,622.7566534678141,2970,-0.029459378930429617,0.10954861111111111,0.0003,7413.913803891783,0.2
17.71080898848121,13.015121525872303,4.98531368698166,0.8816222524821488,27.43518518518518,516672,0.43993549177263624,4.2234602940538055,13.367371664510229,0.8396990740740741,0.2933694907777587,37.338541666666664,0.11994349184787312,11.015104589256186,52.45105007447776,299,8.520569586719995,48,0.9216297764305681,0.0,28.03096064814826,2185,-366.31329306,15.382821219516009,36.0,26.79494220294951,8.639195138135397,16.435185185185187,8.902386006662047,236,0.026447475,1117.2327880859375,0.0432281494140625,-45.27713122897678,614.6644116260387,2980,-0.03790128994215694,0.23211805555555556,0.0003,1265.2515768545645,0.2
17.81016051616618,13.453319986726791,5.0643485399064225,0.8836230165904592,28.35185185185185,518400,0.44630340060240786,4.23455335723305,13.573804666115445,0.8258101851851852,0.30611824479046895,37.52256944444444,0.1189425352752389,11.048739100921475,52.49307981191731,300,8.437225271697832,48,0.9265620369832888,0.0,27.799479166666785,2192,-366.43427719999994,16.281610053614635,36.0,26.86024677653802,8.665220539425812,16.666666666666668,9.283941526981422,236,0.013159794,3840.955322265625,0.05918484926223755,-45.29056457236961,669.9008501017535,2990,-0.028518917475378623,0.09924768518518519,0.0003,6249.435834418403,0.2
17.830193236812345,13.936752387533076,6.313880848264721,0.8860825872440907,29.37962962962963,520128,0.4531729960219433,4.245727824197726,13.770728334208854,0.8425925925925926,0.3179413943053166,37.588541666666664,0.12569582813298305,11.082865921756998,52.576501382457685,301,8.46978678587003,48,0.9197819538246829,0.0,27.94415509259261,2199,-370.2861991200001,18.3882405165946,36.0,26.939189256024108,8.691296022517843,20.833333333333332,9.657607280796801,236,0.025211241,1485.991455078125,0.026136398315429688,-45.27488695780436,687.4376858887849,3000,-0.0341251983065848,0.228125,0.0003,1796.0464563440394,0.2
17.784684327197695,14.128119842842404,6.6671680392465085,0.8858357700871077,29.787037037037038,521856,0.44644449469496084,4.257739851045653,13.56938634397659,0.8686342592592593,0.316697840240372,37.49074074074074,0.13261121168064074,11.116489387616939,52.538463763275615,302,8.804810739170614,48,0.9265800929423796,0.0,29.00028935185197,2206,-372.51053881,18.890180848682537,36.0,26.926793644263626,8.717257733335837,21.990740740740744,9.614892966593624,236,0.014473102,3900.760986328125,0.08289754390716553,-45.26235016716851,597.0130597114563,3010,-0.03275007578820266,0.11267361111111111,0.0003,7833.548039641204,0.2
17.749189283897227,13.929140499702271,6.4981224784690506,0.882718333244962,29.34259259259259,523584,0.451867319954727,4.268919300310373,13.731780816000132,0.8535879629629629,0.3162203217562361,37.39756944444444,0.12822430867902251,11.15051883965694,52.53080875499279,303,8.471779705888148,48,0.9249285533904257,0.0,27.99479166666667,2214,-372.73423081999994,18.53571148124005,36.0,26.848345882804,8.74313070654558,21.527777777777782,9.628448503068729,236,0.030049644,972.3679809570312,0.06314772367477417,-45.260796511614764,735.0872429600469,3020,-0.03281092677368886,0.2546875,0.0003,1271.8501889829283,0.2
17.81314234304839,13.840258814490374,6.81476160874722,0.8848414606984111,29.15740740740741,525312,0.45300128074259377,4.28053479547353,13.75862018696499,0.8478009259259259,0.31182409642101544,37.53993055555556,0.1222559001469961,11.184615390124351,52.53947881426302,304,8.646198065262611,48,0.9103725301383826,0.0,28.457754629629722,2221,-375.22500160999994,18.633175993053968,36.0,26.909530125779185,8.7691635624032,22.569444444444446,9.498155569816372,236,0.0140599925,2410.152099609375,0.08419352769851685,-45.269247210467306,712.29388961792,3030,-0.03116555600254624,0.11626157407407407,0.0003,5143.131389250579,0.2
17.806285040963008,13.766292790938735,6.376804801114527,0.8902242139911194,29.027777777777775,527040,0.4530348265783132,4.292595669071576,13.76922771640214,0.8350694444444444,0.3221813744619479,37.516782407407405,0.12188620180911065,11.218738459415357,52.68201093322643,305,8.824349439218407,48,0.9184997241648442,0.0,29.050925925925938,2228,-377.91982085999996,18.403299828730695,36.0,27.058832477307146,8.795179275005609,20.949074074074073,9.780202236677432,236,0.025557633,1319.6058349609375,0.05913263559341431,-45.27339146931966,613.2988838054516,3040,-0.038737432736282544,0.23032407407407407,0.0003,2059.2089515968605,0.2
17.772835843683513,13.949025155635828,7.040143472911349,0.8918736228502988,29.40740740740741,528768,0.4510737624849248,4.304432688693479,13.717358329797039,0.8726851851851852,0.3204971891007003,37.45081018518518,0.12917561439940403,11.25273185523985,52.75048799030757,306,8.734807848761275,48,0.918283037455006,0.0,28.754340277777807,2235,-378.96238847,19.20203684078385,36.0,27.113224924673123,8.821111364614817,23.14814814814815,9.732868212236674,236,0.012026016,5655.3798828125,0.11906832456588745,-45.28381456445764,632.9596125920614,3050,-0.02932096998276258,0.09085648148148148,0.0003,9159.745460792825,0.2
17.780880664815488,13.971513532079598,6.649249155135322,0.8890136112349118,29.462962962962962,530496,0.446023573891019,4.316524184732932,13.551509450948783,0.8796296296296297,0.32248256426021804,37.489583333333336,0.13513445814506403,11.286310628867222,52.69698941633743,307,8.83659841578107,48,0.9334173714052383,0.0,29.13773148148154,2243,-378.61495565999996,18.892066348934378,36.0,27.028556494042267,8.847063566276855,21.875,9.79130366171946,236,0.03252575,1216.7498779296875,0.06876885890960693,-45.26638169465242,668.8463219571996,3060,-0.03778153876084144,0.2494212962962963,0.0003,1398.449664758753,0.2
17.74037928450537,13.941101411993586,6.6097588123654525,0.8807145220489551,29.38888888888889,532224,0.44989740877708423,4.327927986730297,13.658033542657959,0.8454861111111112,0.3120558508959627,37.376736111111114,0.12586774602716355,11.320155712723867,52.480252912690624,308,8.561520798945915,48,0.92414711646232,0.0,28.161168981481506,2250,-378.44960618,18.515164785804416,36.0,26.781076229964793,8.872914514488118,21.759259259259263,9.484304561445379,236,0.013733953,3525.4990234375,0.061878085136413574,-45.26091355217828,793.8875312734533,3070,-0.034156752046611574,0.12337962962962963,0.0003,6481.078653067129,0.2
17.791236853074803,13.912562483231,6.401437517904802,0.8780018987351429,29.35185185185185,533952,0.4488434629510485,4.33978623582641,13.638546809685515,0.8287037037037037,0.3062226304957482,37.501157407407405,0.12188236103917471,11.353952079748082,52.47714958175427,309,8.74329963844506,48,0.9174660632586333,0.0,28.833912037037173,2257,-380.55929218999995,18.084381460560593,36.0,26.701330085636883,8.898892606620805,21.064814814814817,9.290381459424793,236,0.021531196,666.200927734375,0.005078792572021484,-45.27809660169813,751.2475530200535,3080,-0.035789392716078845,0.18408564814814815,0.0003,1875.5213769983363,0.2
17.881413768531683,14.08370458998561,7.242222449456602,0.8732651639708421,29.722222222222218,535680,0.4489052253667492,4.351887186521115,13.653529165115755,0.8501157407407407,0.3021902403593096,37.670717592592595,0.12682035837189573,11.387785902660871,52.44725664982324,310,8.840380277881827,48,0.9284936859627726,0.0,29.1666666666667,2265,-382.96539679,18.95536579136445,36.0,26.537083817978054,8.925096141042134,23.72685185185185,9.14943875192224,236,0.013648243,3422.416015625,0.06190800666809082,-45.28372391594781,694.3802722471731,3090,-0.03003694929648191,0.10538194444444444,0.0003,6200.6202329282405,0.2
17.839581867470557,14.203394459595259,7.086444907959092,0.878881669230101,29.935185185185187,537408,0.44865344769105925,4.363992723009962,13.623373669362673,0.8854166666666666,0.3082394616416828,37.61516203703704,0.131454763436462,11.421544336834279,52.50138006968374,311,8.842214595538907,48,0.9262183119106647,0.0,29.094328703703717,2272,-384.75344534,19.14111387887518,36.0,26.708601971773035,8.95119509571081,23.37962962962963,9.371274511320829,236,0.025163786,941.337890625,0.08698856830596924,-45.26165517171224,739.1039725338971,3100,-0.03706695552984322,0.21597222222222223,0.0003,1600.7683485243056,0.2
17.823475125042098,14.06309508111756,6.577485177856489,0.8797276019109267,29.65740740740741,539136,0.45022698169622494,4.3755878311261105,13.679507025279849,0.8645833333333334,0.30942719059841783,37.56481481481482,0.12629296825536487,11.455443104397478,52.56111501207266,312,8.638043246459398,48,0.9211082787423123,0.0,28.486689814814877,2279,-385.2900537900001,18.518506836624773,36.0,26.74013706813974,8.977253783523416,21.759259259259256,9.397926577650722,236,0.012460683,4412.1123046875,0.1627357006072998,-45.26064530831796,699.5173311021592,3110,-0.02756556627702796,0.0920138888888889,0.0003,7867.636530671296,0.2
17.810341457462236,14.075284183133517,7.599636230026675,0.8763568655881669,29.694444444444443,540864,0.4486841719095815,4.387421050059784,13.612994032690736,0.8263888888888888,0.2989807513321556,37.54340277777778,0.12131406605631788,11.489175589479204,52.54607287752456,313,8.733287573469363,48,0.921155982341417,0.0,28.79774305555559,2286,-386.44546692000006,19.232166507454295,36.0,26.6526222712135,9.003279637167072,25.115740740740744,9.077246094294102,236,0.025199626,1423.915771484375,0.11504477262496948,-45.2747439066569,696.5124828267981,3120,-0.03451131487920604,0.22378472222222223,0.0003,1804.5589149757668,0.2
17.883502223517223,14.279266198226162,8.13599473204498,0.881547702535972,30.129629629629633,542592,0.4513211982225224,4.399520403536821,13.730774611891798,0.8645833333333334,0.3026278236196614,37.673611111111114,0.1305516417998663,11.523202526008934,52.643494444721206,314,8.839741390814675,48,0.9240177568650293,0.0,29.137731481481577,2293,-388.48279243000013,20.0845040548769,36.0,26.7896120754197,9.029488392725865,26.85185185185186,9.189243124605756,236,0.019290708,2995.870849609375,0.09517306089401245,-45.30285698219582,747.447180168717,3130,-0.03755511255520913,0.16898148148148148,0.0003,5304.356780779804,0.2
17.734408430164784,13.989202796987778,8.321442032412406,0.880060592952488,29.5,544320,0.44702262566644074,4.411656612426452,13.586716316883363,0.8391203703703703,0.29490843747995266,37.376736111111114,0.1250306207725575,11.556869316801142,52.57588639874374,315,8.854483555852168,48,0.9191144940329328,0.0,29.166666666666746,2301,-389.27385925999994,19.731846844747217,36.0,26.753616888639726,9.055324413801277,27.31481481481482,8.94120201534703,236,0.021993078,1758.093994140625,0.051937103271484375,-45.28311703999837,753.02126471908,3140,-0.03967381077904806,0.19924768518518518,0.0003,2549.1446198640047,0.2
